Date,Portfolio Value,Rebalance,Selected ETFs,N ETFs,Weight XEON,Regime,Reason
2020-01-31,100000.0,True,"IWDA.L, VGK, EWJ, MCHI, EWT, XLC, XLF, KBE, ITB, XLV, XBI, XLK, SOXX, GLD, SLV",15,0.0045,normal,"rebalance: EWJ peso=0.0000 fuera de [0.0198, 0.0598]"
2020-02-28,93566.73,True,"IWDA.L, VGK, MCHI, EWT, EWY, XLC, XLF, XLI, ITB, XLV, XLP, XLU, XLK, SOXX, IGV, BOTZ, LIT, GLD",18,0.0036,normal,"rebalance: BOTZ peso=0.0000 fuera de [0.0097, 0.0497]"
2020-03-31,79292.22,True,"IWDA.L, MCHI, EWT, XLC, ITB, XLV, XBI, XLK, SOXX, IGV, BOTZ, LIT, GLD, DBA, TLT, IEF, TIP, HYG, LQD, EMB",20,0.0,crisis,"rebalance: DBA peso=0.0000 fuera de [0.0207, 0.0607]"
2020-04-30,86812.65,True,"IWDA.L, EWJ, MCHI, EWT, XLC, XLV, XBI, XLP, XLK, SOXX, IGV, CIBR, BOTZ, GLD, DBA, TLT, IEF, TIP, HYG, LQD",20,0.0,crisis,"rebalance: CIBR peso=0.0000 fuera de [0.0083, 0.0483]"
2020-05-29,89894.73,True,"MCHI, EWT, XLY, XLC, XLV, XBI, XLP, XLK, SOXX, IGV, CIBR, BOTZ, LIT, GLD, DBA, TLT, IEF, TIP, HYG, LQD",20,0.0,caution,"rebalance: DBA peso=0.0980 fuera de [0.0381, 0.0781]"
2020-06-30,92375.3,True,"IWDA.L, EWJ, MCHI, XLY, XLC, XLV, XLP, XLU, XLK, SOXX, IGV, CIBR, BOTZ, LIT, GLD, TLT, IEF, TIP, HYG, LQD",20,0.0,caution,"rebalance: DBA peso=0.0559 fuera de [0.0000, 0.0200]"
2020-07-31,98506.69,True,"IWDA.L, EWT, XLY, XLC, XLB, XLV, XBI, XLK, SOXX, IGV, CIBR, BOTZ, LIT, GLD, TLT, IEF, TIP, HYG, LQD, EMB",20,0.0,normal,"rebalance: CIBR peso=0.0340 fuera de [0.0000, 0.0320]"
2020-08-31,101962.72,True,"EWT, XLY, XLC, XLB, ITB, XLV, XLP, XLK, SOXX, IGV, CIBR, BOTZ, LIT, GLD, TLT, IEF, TIP, HYG, LQD, EMB",20,0.0,normal,"rebalance: EWT peso=0.0353 fuera de [0.0686, 0.1086]"
2020-09-30,101136.19,True,"IWDA.L, XLY, XLC, IYT, XLB, ITB, XLK, SOXX, IGV, CIBR, BOTZ, LIT, SLV, COPX",14,0.0094,normal,"rebalance: COPX peso=0.0000 fuera de [0.1204, 0.1604]"
2020-10-30,100986.52,True,"INDA, EWT, EWY, XLY, IYT, XLB, ITB, XBI, SOXX, IGV, BOTZ, LIT, SLV, COPX",14,0.0176,normal,"rebalance: BOTZ peso=0.0381 fuera de [0.0574, 0.0974]"
2020-11-30,113816.33,True,"IEMA.L, MCHI, INDA, EWT, EWY, XLY, XLI, IYT, XLB, ITB, XLU, SOXX, BOTZ, LIT, SLV, COPX",16,0.0084,normal,"rebalance: COPX peso=0.0814 fuera de [0.1174, 0.1574]"
2020-12-31,123282.04,True,"IEMA.L, INDA, EWT, EWY, XLY, XLI, IYT, XLB, ITB, XBI, SOXX, BOTZ, LIT, COPX",14,0.005,normal,"rebalance: EWT peso=0.0319 fuera de [0.0333, 0.0733]"
2021-01-29,124663.14,True,"EWZ, INDA, EWT, EWY, KBE, XLI, IYT, XBI, XLP, SOXX, CIBR, BOTZ, LIT, SLV, COPX",15,0.0305,normal,"rebalance: CIBR peso=0.0000 fuera de [0.0459, 0.0859]"
2021-02-26,130184.92,True,"EWJ, IUSN.DE, IEMA.L, INDA, EWT, EWY, KBE, XBI, SOXX, CIBR, BOTZ, LIT, COPX",13,0.0114,normal,"rebalance: BOTZ peso=0.0649 fuera de [0.0885, 0.1285]"
2021-03-31,130210.13,True,"IUSN.DE, IEMA.L, INDA, EWT, EWY, XLC, XLF, KBE, XLE, XOP, XBI, SOXX, IGV, CIBR, BOTZ, LIT, DBA, COPX",18,0.0157,normal,"rebalance: BOTZ peso=0.1069 fuera de [0.0124, 0.0524]"
2021-04-30,136188.69,True,"IUSN.DE, INDA, EWT, EWY, XLC, KBE, XLE, XOP, XLI, IYT, XBI, XLK, SOXX, CIBR, LIT, COPX",16,0.005,normal,"rebalance: BOTZ peso=0.0321 fuera de [0.0000, 0.0200]"
2021-05-31,139467.99,True,"VGK, IUSN.DE, EWT, EWY, XLY, XLC, XLF, KBE, XLE, XOP, IYT, ITB, XLK, SOXX, IGV, CIBR, VNQ, LIT, DBA, COPX",20,0.0,normal,"rebalance: COPX peso=0.0655 fuera de [0.0747, 0.1147]"
2021-06-30,140485.76,True,"IWDA.L, VGK, IUSN.DE, INDA, EWT, XLC, XLF, XLE, XOP, IYT, XLB, ITB, SOXX, IGV, CIBR, VNQ, LIT, DBA, COPX",19,0.0093,normal,"rebalance: DBA peso=0.0539 fuera de [0.0074, 0.0474]"
2021-07-30,142349.66,True,"IWDA.L, IUSN.DE, EWT, XLC, XLF, XLE, XOP, XLI, IYT, ITB, XLV, XLK, SOXX, IGV, CIBR, VNQ, DBA",17,0.0275,normal,"rebalance: CIBR peso=0.0374 fuera de [0.0000, 0.0343]"
2021-08-31,145769.46,True,"IWDA.L, VGK, IUSN.DE, EWZ, EWT, XLC, XLF, XLE, XLI, ITB, XLV, XLK, SOXX, IGV, CIBR, VNQ, LIT, DBA, COPX, TIP",20,0.0,normal,"rebalance: COPX peso=0.0000 fuera de [0.0112, 0.0512]"
2021-09-30,139221.19,True,"IWDA.L, VGK, EWZ, INDA, EWT, XLY, XLC, XLF, XLB, ITB, XLV, XLU, XLK, SOXX, IGV, CIBR, BOTZ, VNQ, LIT, DBA",20,0.0,normal,"rebalance: COPX peso=0.0303 fuera de [0.0000, 0.0200]"
2021-10-29,146534.7,True,"IWDA.L, EWJ, IUSN.DE, INDA, XLF, XLE, XOP, XLV, XLK, IGV, CIBR, VNQ, LIT, DBA, IEF, TIP, HYG, LQD, EMB",19,0.0094,normal,"rebalance: DBA peso=0.0469 fuera de [0.0598, 0.0998]"
2021-11-30,143360.82,True,"IWDA.L, VGK, IUSN.DE, INDA, XLY, XLF, KBE, XLE, XOP, XLV, XLK, SOXX, IGV, CIBR, VNQ, LIT, DBA",17,0.0122,normal,"rebalance: DBA peso=0.0819 fuera de [0.0070, 0.0470]"
2021-12-31,146136.8,True,"IWDA.L, INDA, EWT, XLY, XLF, KBE, XLE, ITB, XLV, XLK, SOXX, CIBR, VNQ, LIT, DBA, TLT, IEF, TIP, HYG, LQD",20,0.0,normal,"rebalance: DBA peso=0.0270 fuera de [0.0692, 0.1092]"
2022-01-31,140452.4,True,"IWDA.L, INDA, EWT, XLY, XLF, KBE, XLE, IYT, XLB, ITB, XLV, XLP, XLU, XLK, SOXX, CIBR, VNQ, LIT, DBA, TIP",20,0.0,normal,"rebalance: HYG peso=0.0468 fuera de [0.0000, 0.0200]"
2022-02-28,139126.45,True,"INDA, EWT, XLY, XLF, KBE, XLE, XOP, XLV, XLP, XLU, XLK, CIBR, VNQ, GLD, DBA, IEF, TIP, HYG, LQD, EMB",20,0.0,normal,"rebalance: EMB peso=0.0000 fuera de [0.0653, 0.1053]"
2022-03-31,142405.93,True,"EWT, XLY, XLF, KBE, XLE, XOP, IYT, XLV, XLP, XLK, SOXX, CIBR, GLD, SLV, DBA, COPX, IEF, TIP, HYG, LQD",20,0.0,caution,"rebalance: COPX peso=0.0000 fuera de [0.0488, 0.0888]"
2022-04-29,134814.88,True,"IWDA.L, EWZ, EWT, XLY, XLF, XLE, XOP, XLI, IYT, XLB, XLV, XLP, XLU, XLK, SOXX, CIBR, VNQ, GLD, DBA, COPX",20,0.0,normal,"rebalance: COPX peso=0.0638 fuera de [0.0718, 0.1118]"
2022-05-31,138078.07,True,"IUSN.DE, EWZ, INDA, EWT, EWY, XLE, XOP, XLB, XLV, XLP, XLU, XLK, CIBR, VNQ, GLD, DBA, COPX, IEF, TIP, HYG",20,0.0,caution,"rebalance: CIBR peso=0.0496 fuera de [0.0004, 0.0404]"
2022-06-30,127533.06,True,"VGK, IUSN.DE, EWZ, INDA, EWT, EWY, XLE, XOP, XLB, XLV, XLP, XLU, CIBR, GLD, DBA, COPX, IEF, TIP, HYG, LQD",20,0.0,caution,"rebalance: EWZ peso=0.0342 fuera de [0.0875, 0.1275]"
2022-07-29,133028.09,True,"IUSN.DE, IEMA.L, MCHI, EWZ, INDA, XLE, XOP, XLI, XLV, XLP, XLU, LIT, GLD, DBA, IEF, TIP, HYG, LQD, EMB",19,0.0087,normal,"rebalance: EWZ peso=0.1091 fuera de [0.0210, 0.0610]"
2022-08-31,131693.51,True,"IWDA.L, EWJ, IUSN.DE, INDA, XLY, XLE, XOP, XLI, XLV, XLP, XLU, XLK, VNQ, LIT, GLD, DBA, IEF, TIP, HYG, LQD",20,0.0,normal,"rebalance: DBA peso=0.0928 fuera de [0.0000, 0.0336]"
