Date,Strategy,SP500
2020-01-02,100000.0,100000.0
2020-01-03,100000.0,99242.77622539789
2020-01-06,100000.0,99621.38811269894
2020-01-07,100000.0,99341.24019163623
2020-01-08,100000.0,99870.72942484463
2020-01-09,100000.0,100547.90946783613
2020-01-10,100000.0,100258.55142945955
2020-01-13,100000.0,100948.07673014521
2020-01-14,100000.0,100794.15675619668
2020-01-15,100000.0,101021.93241418556
2020-01-16,100000.0,101862.25282758825
2020-01-17,100000.0,102179.31317194796
2020-01-20,100000.0,102179.31317194796
2020-01-21,100000.0,101979.2398199422
2020-01-22,100000.0,101991.58507763635
2020-01-23,100000.0,102108.5823491391
2020-01-24,100000.0,101200.49150777844
2020-01-27,100000.0,99578.29792098048
2020-01-28,100000.0,100621.78571017405
2020-01-29,100000.0,100538.67879222469
2020-01-30,100000.0,100864.95953304705
2020-01-31,100000.0,99033.47219778069
2020-02-03,100319.26737745578,99769.130318226
2020-02-04,101406.2245605718,101289.74535670292
2020-02-05,102526.39229856519,102459.43025556431
2020-02-06,102938.56619867324,102804.21346420472
2020-02-07,102293.34358122693,102256.28343807101
2020-02-10,102882.63220293631,103019.66442279701
2020-02-11,103209.36396821975,103198.21323724111
2020-02-12,103483.70527710517,103863.08913913362
2020-02-13,103529.7552009421,103752.27991520113
2020-02-14,103645.23135056098,103918.49375109987
2020-02-17,103667.20133550937,103918.49375109987
2020-02-18,103502.26302179336,103650.6910877313
2020-02-19,104366.4639498194,104146.24885079116
2020-02-20,103864.28218169372,103718.39984079654
2020-02-21,103377.84111012355,102650.2832111074
2020-02-24,100862.5884570016,99245.83941173666
2020-02-25,98296.74149866925,96238.52024663378
2020-02-26,98200.22119994323,95884.51664153072
2020-02-27,95165.81361670654,91578.17004836956
2020-02-28,93425.99050892727,91193.40095094462
2020-03-02,97414.24650809188,95142.68075266395
2020-03-03,96190.10105126158,92418.50074092104
2020-03-04,100559.65957427879,96303.1349759139
2020-03-05,98073.30262941924,93101.83799403645
2020-03-06,96154.88693337342,91562.78216263422
2020-03-09,89379.94538448301,84412.2464956326
2020-03-10,92612.43073850602,88780.12407343753
2020-03-11,87484.26561459215,84452.25294271471
2020-03-12,78425.17097575226,76372.08647806759
2020-03-13,83259.3978242317,82900.83643489516
2020-03-16,72266.10956583591,73829.52360668193
2020-03-17,76282.84075596726,77815.74152957024
2020-03-18,72060.58056976166,73875.71296175993
2020-03-19,72235.57155890988,74032.68584289843
2020-03-20,69407.07531987979,70842.30017745923
2020-03-23,67709.9945942406,69030.99081126331
2020-03-24,75065.39659371937,75285.44168268843
2020-03-25,77046.60339074036,76412.46811408046
2020-03-26,81359.4028563101,80874.17890159483
2020-03-27,79031.37716487718,78465.28094147136
2020-03-30,80871.06473759103,81013.49734469029
2020-03-31,78740.14615991432,79805.9646199922
2020-04-01,77193.75167563798,76214.30668374924
2020-04-02,77755.36729432814,77972.99194772601
2020-04-03,77251.43319958608,76845.93981846201
2020-04-06,79280.37290760748,82007.39852013151
2020-04-07,79551.99981431832,82091.01939552027
2020-04-08,80369.41015316336,84846.65874212823
2020-04-09,80955.9476768261,86137.80206306628
2020-04-13,80574.32840459404,85351.34952888606
2020-04-14,81485.14826138075,87868.62055467932
2020-04-15,80657.4649322445,86001.59306247914
2020-04-16,80850.42538298652,86416.47492627795
2020-04-17,81563.09864941666,88751.04436151683
2020-04-20,81136.72623818132,87187.42136451177
2020-04-21,80024.02217997845,84540.1499439992
2020-04-22,80951.91412974561,86416.47492627795
2020-04-23,80903.97072063119,86410.2765995589
2020-04-24,81096.83307244575,87614.72557962064
2020-04-27,81721.72978904564,88877.99184904617
2020-04-28,82035.89974572456,88469.25177664807
2020-04-29,82948.09675714509,90785.28790662257
2020-04-30,82241.47535815867,89940.01294350416
2020-05-01,81364.63934055003,87558.9817557444
2020-05-04,81424.68408456001,87800.48007736499
2020-05-05,81815.58538511995,88611.720778847
2020-05-06,81622.9813400913,88011.03816113429
2020-05-07,82144.34299406444,89073.05925559226
2020-05-08,82692.50514475285,90546.86305048954
2020-05-11,82728.8745942509,90565.41691405152
2020-05-12,82216.0386272892,88760.36754946738
2020-05-13,81891.64981428259,87190.56678404084
2020-05-14,81986.04167059663,88233.97234004411
2020-05-15,82024.3534502667,88639.57727206193
2020-05-18,83049.57285902419,91339.52933011198
2020-05-19,82812.52175387689,90401.35142024943
2020-05-20,83320.22713294352,91937.09736574198
2020-05-21,82840.78082827028,91302.34964894652
2020-05-22,82723.14650848326,91475.73833069913
2020-05-25,82724.40320596218,91475.73833069913
2020-05-26,83333.06355193428,92602.76476209116
2020-05-27,83508.57111241184,93980.63326135188
2020-05-28,83675.64950850814,93807.2137421529
2020-05-29,83958.7679734326,94225.24616505517
2020-06-01,84458.70701838499,94606.04751104803
2020-06-02,84870.1876352941,95389.40088186873
2020-06-03,85316.25202019238,96658.88603631088
2020-06-04,85081.44649373012,96404.9910612522
2020-06-05,85953.70602978843,98875.81061367341
2020-06-08,86411.22580632429,100070.96724323097
2020-06-09,86208.4677642576,99324.7421578318
2020-06-10,86463.34558259694,98770.54185093754
2020-06-11,83922.15435176676,93076.49989227451
2020-06-12,84415.86380039918,94191.12967022846
2020-06-15,84524.65731228162,95070.500569876
2020-06-16,85396.53077639756,96900.38435793147
2020-06-17,85456.97697171275,96497.88372884756
2020-06-18,85536.39350709104,96535.0120142691
2020-06-19,85532.01464473261,95983.33009882785
2020-06-22,85914.26512801685,96599.08194866346
2020-06-23,86236.2359300689,97043.81960011645
2020-06-24,85237.44882545501,94568.34359329438
2020-06-25,85537.43753581827,95582.16575908636
2020-06-26,84839.77141651469,93311.93351611031
2020-06-29,85352.70277321279,94683.40838482502
2020-06-30,85841.05780781883,95896.27598774397
2020-07-01,86141.80659882684,96568.00808187794
2020-07-02,86527.4559022731,97099.77928611723
2020-07-03,86504.74689560641,97099.77928611723
2020-07-06,87474.72366733383,98598.74643724703
2020-07-07,87378.52342002443,97581.81996852113
2020-07-08,87800.59698754062,98328.16840370576
2020-07-09,87767.57574764566,97768.40707731729
2020-07-10,88019.49719359014,98766.6974492909
2020-07-13,87852.10526673455,97911.45171184832
2020-07-14,88123.45232511526,99180.32011736321
2020-07-15,88530.50096087073,100091.504982509
2020-07-16,88014.47160991677,99761.84240173546
2020-07-17,88485.57286750805,100051.03597373143
2020-07-20,88903.8721293723,100859.62465482618
2020-07-21,89045.19773243563,101074.20188577152
2020-07-22,89422.82686119784,101649.5464017223
2020-07-23,89288.61367347378,100436.67879880335
2020-07-24,88719.67738862956,99789.8530821822
2020-07-27,89342.07466717597,100517.55514146575
2020-07-28,89299.53361710081,99880.03205449758
2020-07-29,89950.52590759764,101108.4211720861
2020-07-30,89804.28601432417,100747.67444537824
2020-07-31,89970.8278438729,101543.80479814218
2020-08-03,91157.52710215985,102249.74589944197
2020-08-04,91606.79214474827,102644.71191246441
2020-08-05,92087.4222328922,103282.21444113502
2020-08-06,92118.6817924413,103972.62374861643
2020-08-07,91782.21885449647,104047.25036881586
2020-08-10,91812.35994515805,104358.25629453955
2020-08-11,91603.3405035454,103496.81223037792
2020-08-12,92706.16926466911,104939.80941635816
2020-08-13,92491.13728289276,104750.07688803293
2020-08-14,92316.8112580946,104753.20174926442
2020-08-17,93017.63593604772,105085.95835382311
2020-08-18,93063.41907761215,105312.97335480168
2020-08-19,92534.9955966246,104874.48542581168
2020-08-20,92296.67238771854,105201.03342450253
2020-08-21,92537.79190218388,105574.21792124363
2020-08-24,93256.94884113847,106644.01005218519
2020-08-25,93580.83395771561,107017.17399062871
2020-08-26,93849.21159144968,108090.10126195053
2020-08-27,93900.51630131244,108326.43945087965
2020-08-28,94560.6265613222,109026.17194631159
2020-08-31,94390.85453113914,108631.20593328915
2020-09-01,95317.7662951657,109654.36156618045
2020-09-02,96136.33360754092,111240.43422413808
2020-09-03,93678.74381303134,107412.11944535357
2020-09-04,93073.65641131505,106535.14358737359
2020-09-07,93213.50523937025,106535.14358737359
2020-09-08,91447.56276324802,103624.3250710906
2020-09-09,92656.80790492166,105670.62605772441
2020-09-10,91829.54366893174,103835.77744080444
2020-09-11,92064.33757238463,103888.64310302009
2020-09-14,93368.15923883293,105256.99311050332
2020-09-15,94177.89532598825,105788.82598963533
2020-09-16,94058.92556786873,105368.94331995126
2020-09-17,93793.5242920261,104442.2266609871
2020-09-18,93330.83834937625,103239.79239408777
2020-09-21,92267.36622979194,102090.77886343862
2020-09-22,92584.92380943605,103130.52504247344
2020-09-23,91037.53777046425,100738.83437742075
2020-09-24,90928.07021828732,101007.32574375809
2020-09-25,91609.71905172066,102640.31243678324
2020-09-28,92560.55565731048,104345.11954238874
2020-09-29,92850.59724238925,103776.85735995276
2020-09-30,93633.73161893955,104563.67480391495
2020-10-01,94804.988526708,105234.97517379984
2020-10-02,94131.54377644364,104235.81107417928
2020-10-05,95458.24412139374,106084.22816749914
2020-10-06,94345.34539332417,104576.18452798971
2020-10-07,95504.51527163766,106396.47787022615
2020-10-08,96126.7229513862,107339.41502597746
2020-10-09,97989.91566529407,108297.97648788623
2020-10-12,98710.6614153327,110040.26136997205
2020-10-13,97857.13680373103,109322.10863991237
