Date,IWDA.L,VGK,EWJ,IUSN.DE,IEMA.L,MCHI,EWZ,INDA,EWT,EWY,XLY,XLC,XLF,KBE,XLE,XOP,XLI,IYT,XLB,ITB,XLV,XBI,XLP,XLU,XLK,SOXX,IGV,CIBR,BOTZ,VNQ,LIT,GLD,SLV,DBA,COPX,TLT,IEF,TIP,HYG,LQD,EMB,BITO,XEON.DE
2021-05-13,-594.8770599087368,-181.4998468964203,-169.07509479225124,520.3123134104958,1186.6320786148942,1473.8588120042245,-712.3448094195408,1372.5398144353364,536.0791487840788,1080.7336156809245,3356.991815397678,1554.0017588429118,-2168.5637662935246,2483.8645056263695,492.4139504559397,2.8832259231684816,453.2395857918002,2512.4129875135263,290.5531087061741,-5353.619158496365,47.038086422446966,1427.5589182549536,127.45751103868115,-1212.1477199085941,724.3603379262751,1278.0775620667075,1547.1537777092635,109.49746355492019,1717.0056211668086,0.0,9928.691391253486,1415.9594420832498,559.6020401600392,240.28617802669243,8638.046872192932,-6.034012740697529,30.397079704903273,223.61995624403446,225.52977744898925,199.3457321863714,39.187789501082015,0.0,-9.49627854821142
2021-05-14,-594.8770599087368,-181.4998468964203,-169.07509479225124,777.3662381507552,1186.6320786148942,1473.8588120042245,-712.3448094195408,1438.1426659655617,613.4864906443029,1173.9391276200115,3356.991815397678,1899.6088052341831,-2168.5637662935246,2790.925995569678,787.4831213740081,540.775922690169,453.2395857918002,2634.801980660618,290.5531087061741,-5353.619158496365,47.038086422446966,1511.469393843726,127.45751103868115,-1212.1477199085941,724.3603379262751,1608.6670414010998,1547.1537777092635,248.91199493775827,1717.0056211668086,0.0,10030.35503315074,1415.9594420832498,559.6020401600392,240.28617802669243,8665.252717442692,-6.034012740697529,30.397079704903273,223.61995624403446,225.52977744898925,199.3457321863714,39.187789501082015,0.0,-9.30443913218962
2021-05-17,-594.8770599087368,-181.4998468964203,-169.07509479225124,762.420920701465,1186.6320786148942,1473.8588120042245,-712.3448094195408,1491.367358222031,414.43978028916433,1053.6967916937315,3356.991815397678,1758.1234997883284,-2168.5637662935246,2885.406620233771,1014.7424061210573,917.417260183167,453.2395857918002,2593.385805038109,290.5531087061741,-5353.619158496365,47.038086422446966,1505.988783661902,127.45751103868115,-1212.1477199085941,724.3603379262751,1512.6190004720038,1547.1537777092635,192.1134966476802,1717.0056211668086,0.0,10032.472852355864,1415.9594420832498,559.6020401600392,240.28617802669243,8807.339912383659,-6.034012740697529,30.397079704903273,223.61995624403446,225.52977744898925,199.3457321863714,39.187789501082015,0.0,-9.426300041646474
2021-05-18,-594.8770599087368,-181.4998468964203,-169.07509479225124,840.1351870823455,1186.6320786148942,1473.8588120042245,-712.3448094195408,1526.0261900055086,716.0248607339074,1162.5565421680335,3356.991815397678,1577.1936685949922,-2168.5637662935246,2574.969129183859,781.9870505467551,760.6728798492629,453.2395857918002,2488.305947393604,290.5531087061741,-5353.619158496365,47.038086422446966,1516.3830200448917,127.45751103868115,-1212.1477199085941,724.3603379262751,1424.73392710861,1547.1537777092635,210.1873500886068,1717.0056211668086,0.0,10074.304248644175,1415.9594420832498,559.6020401600392,240.28617802669243,8931.287547253667,-6.034012740697529,30.397079704903273,223.61995624403446,225.52977744898925,199.3457321863714,39.187789501082015,0.0,-9.478714760824369
2021-05-19,-594.8770599087368,-181.4998468964203,-169.07509479225124,439.60920416260643,1186.6320786148942,1473.8588120042245,-712.3448094195408,1532.2149009033687,675.8134397457696,1141.9222553853676,3356.991815397678,1605.0297658587403,-2168.5637662935246,2480.4895136680684,538.234965628193,552.0566335539371,453.2395857918002,2437.9282384679404,290.5531087061741,-5353.619158496365,47.038086422446966,1474.239775552907,127.45751103868115,-1212.1477199085941,724.3603379262751,1635.8802472097993,1547.1537777092635,184.36864740595962,1717.0056211668086,0.0,10084.364399985016,1415.9594420832498,559.6020401600392,240.28617802669243,8272.245969496886,-6.034012740697529,30.397079704903273,223.61995624403446,225.52977744898925,199.3457321863714,39.187789501082015,0.0,-9.356587197830098
2021-05-20,-594.8770599087368,-181.4998468964203,-169.07509479225124,696.6622503334014,1186.6320786148942,1473.8588120042245,-712.3448094195408,1532.2149009033687,723.0629525837629,1178.9194656549673,3356.991815397678,1906.5682844626408,-2168.5637662935246,2446.7445973224367,523.5722442456334,509.205808568882,453.2395857918002,2394.350605717205,290.5531087061741,-5353.619158496365,47.038086422446966,1523.7534626897084,127.45751103868115,-1212.1477199085941,724.3603379262751,1926.200052158059,1547.1537777092635,287.63826840589826,1717.0056211668086,0.0,10126.7246776569,1415.9594420832498,559.6020401600392,240.28617802669243,8208.761956357543,-6.034012740697529,30.397079704903273,223.61995624403446,225.52977744898925,199.3457321863714,39.187789501082015,0.0,-9.461415050220168
2021-05-21,-594.8770599087368,-181.4998468964203,-169.07509479225124,792.3100883538714,1186.6320786148942,1473.8588120042245,-712.3448094195408,1518.5994860759727,645.656378913134,1100.6562955304094,3356.991815397678,1846.2551657124816,-2168.5637662935246,2652.581077291961,543.7326432380867,568.9725455798311,453.2395857918002,2398.3688882557035,290.5531087061741,-5353.619158496365,47.038086422446966,1506.744732215873,127.45751103868115,-1212.1477199085941,724.3603379262751,1863.6197247628397,1547.1537777092635,321.199419321175,1717.0056211668086,0.0,10118.252257896138,1415.9594420832498,559.6020401600392,240.28617802669243,8057.6062791080785,-6.034012740697529,30.397079704903273,223.61995624403446,225.52977744898925,199.3457321863714,39.187789501082015,0.0,-9.496270466957837
2021-05-24,-594.8770599087368,-181.4998468964203,-169.07509479225124,792.3100883538714,1186.6320786148942,1473.8588120042245,-712.3448094195408,1581.725479506071,799.4654474372379,1166.8254803228397,3356.991815397678,2170.996205922849,-2168.5637662935246,2578.341374756576,639.0335987740157,683.9933342799737,453.2395857918002,2475.6334445291086,290.5531087061741,-5353.619158496365,47.038086422446966,1491.059072930738,127.45751103868115,-1212.1477199085941,724.3603379262751,2148.230702021102,1547.1537777092635,389.6166989384851,1717.0056211668086,0.0,10175.437508327132,1415.9594420832498,559.6020401600392,240.28617802669243,8051.558358030819,-6.034012740697529,30.397079704903273,223.61995624403446,225.52977744898925,199.3457321863714,39.187789501082015,0.0,-9.496270466957837
2021-05-25,-594.8770599087368,-181.4998468964203,-169.07509479225124,753.453177920776,1186.6320786148942,1473.8588120042245,-712.3448094195408,1578.0121836926282,855.7616938029843,1222.3216780297355,3356.991815397678,2166.3608747331496,-2168.5637662935246,2190.2978879771567,442.935108034887,421.2480533447247,453.2395857918002,2390.6388559483257,290.5531087061741,-5353.619158496365,47.038086422446966,1461.1991297618135,127.45751103868115,-1212.1477199085941,724.3603379262751,2182.514025675027,1547.1537777092635,366.3817654088623,1717.0056211668086,0.0,10205.089297379489,1415.9594420832498,559.6020401600392,240.28617802669243,7870.171220070168,-6.034012740697529,30.397079704903273,223.61995624403446,225.52977744898925,199.3457321863714,39.187789501082015,0.0,-9.60083299538181
2021-05-26,-594.8770599087368,-181.4998468964203,-169.07509479225124,846.1110630543187,1186.6320786148942,1473.8588120042245,-712.3448094195408,1639.9009182504326,881.8994553888748,1247.9350445239781,3356.991815397678,2284.652330424101,-2168.5637662935246,2466.9921797378447,527.2380482815024,688.5016367008469,453.2395857918002,2463.888217479095,290.5531087061741,-5353.619158496365,47.038086422446966,1512.226647273321,127.45751103868115,-1212.1477199085941,724.3603379262751,2213.534460808697,1547.1537777092635,451.57876586731606,1717.0056211668086,0.0,10209.325569949324,1415.9594420832498,559.6020401600392,240.28617802669243,8030.396391034216,-6.034012740697529,30.397079704903273,223.61995624403446,225.52977744898925,199.3457321863714,39.187789501082015,0.0,-9.722956415729005
2021-05-27,-594.8770599087368,-181.4998468964203,-169.07509479225124,1013.4955995100182,1186.6320786148942,1473.8588120042245,-712.3448094195408,1662.1812626073195,865.8153348789012,1192.438497203679,3356.991815397678,2354.238012992253,-2168.5637662935246,2747.056713756859,534.5694591469102,842.99172829237,453.2395857918002,2534.045223762875,290.5531087061741,-5353.619158496365,47.038086422446966,1543.031009293248,127.45751103868115,-1212.1477199085941,724.3603379262751,2262.5062519706516,1547.1537777092635,439.9621050296051,1717.0056211668086,0.0,10249.03883582481,1415.9594420832498,559.6020401600392,240.28617802669243,8477.819446065307,-6.034012740697529,30.397079704903273,223.61995624403446,225.52977744898925,199.3457321863714,39.187789501082015,0.0,-9.75781159885091
2021-05-28,-594.8770599087368,-181.4998468964203,-169.07509479225124,1067.2978102116606,1186.6320786148942,1473.8588120042245,-712.3448094195408,1665.8941148050585,965.3382747334585,1280.6637656576488,3356.991815397678,2293.930733606004,-2168.5637662935246,2733.5590226366517,552.8961105690787,846.372315089049,453.2395857918002,2549.809592474269,290.5531087061741,-5353.619158496365,47.038086422446966,1533.770630429358,127.45751103868115,-1212.1477199085941,724.3603379262751,2370.797988715223,1547.1537777092635,429.6344035195322,1717.0056211668086,0.0,10338.523458428484,1415.9594420832498,559.6020401600392,240.28617802669243,8438.519163193901,-6.034012740697529,30.397079704903273,223.61995624403446,225.52977744898925,199.3457321863714,39.187789501082015,0.0,-9.705396125261865
2021-05-31,-594.8770599087368,-181.4998468964203,-169.07509479225124,992.5723949607378,1186.6320786148942,1473.8588120042245,-712.3448094195408,1665.8941148050585,965.3382747334585,1280.6637656576488,3356.991815397678,2293.930733606004,-2168.5637662935246,2733.5590226366517,552.8961105690787,846.372315089049,453.2395857918002,2549.809592474269,290.5531087061741,-5353.619158496365,47.038086422446966,1533.770630429358,127.45751103868115,-1212.1477199085941,724.3603379262751,2370.797988715223,1547.1537777092635,429.6344035195322,1717.0056211668086,0.0,10338.523458428484,1415.9594420832498,559.6020401600392,240.28617802669243,8438.519163193901,-6.034012740697529,30.397079704903273,223.61995624403446,225.52977744898925,199.3457321863714,39.187789501082015,0.0,-9.827521493117205
2021-06-01,-594.8770599087368,-103.16862539464864,-169.07509479225124,1023.0102292868319,1186.6320786148942,1473.8588120042245,-712.3448094195408,1665.8941148050585,1134.8999533758622,1360.5124894235905,3340.992403851454,2301.48692784171,-2127.8790436079066,2778.3404598387683,854.4438909220967,1107.2117228647016,453.2395857918002,2558.640362391187,290.5531087061741,-5366.821700176831,47.038086422446966,1533.770630429358,127.45751103868115,-1212.1477199085941,710.6134890445256,2361.115111593747,1538.2089132396202,405.60645962856125,1717.0056211668086,214.24444784991454,10587.871286036281,1415.9594420832498,559.6020401600392,330.29626727978905,8544.044602343301,-6.034012740697529,30.397079704903273,223.61995624403446,225.52977744898925,199.3457321863714,39.187789501082015,0.0,-9.851867769552165
2021-06-02,-594.8770599087368,-88.38868532276214,-169.07509479225124,1042.2338751393377,1186.6320786148942,1473.8588120042245,-712.3448094195408,1665.8941148050585,1086.2993176562693,1330.9186715752994,3302.2035282067714,2265.212477709461,-2117.2654951609893,2731.6926882428525,1005.9670191046891,1176.043888342691,453.2395857918002,2481.8621681814416,290.5531087061741,-5559.910732162381,47.038086422446966,1533.770630429358,127.45751103868115,-1212.1477199085941,729.8173303818866,2382.163637905154,1540.6867350370487,429.63463347872084,1717.0056211668086,355.88458977662924,10635.044791024438,1415.9594420832498,559.6020401600392,339.29680264487513,8466.048087916284,-6.034012740697529,30.397079704903273,223.61995624403446,225.52977744898925,199.3457321863714,39.187789501082015,0.0,-9.937109085988652
