Ticker,Composite_Score,Prior_pi,View_Q,Confidence,mu_BL
IWDA.L,0.193618,0.244434,0.314911,0.3364,0.244908
VGK,-0.119633,0.356568,0.313021,0.3225,0.349359
EWJ,0.261963,0.254153,0.349507,0.3492,0.275383
IUSN.DE,-0.315004,0.288632,0.173971,0.3592,0.243323
IEMA.L,0.058846,0.271689,0.293108,0.3111,0.282679
MCHI,0.789897,0.245621,0.533143,0.4484,0.28395
EWZ,-1.503506,0.631702,0.084426,0.5824,0.44778
INDA,-0.704678,0.446655,0.190152,0.4323,0.349839
EWT,0.365306,0.277407,0.410379,0.3686,0.33183
EWY,-0.049126,0.404332,0.38645,0.3092,0.40537
XLY,-0.037674,0.353993,0.34028,0.3071,0.345307
XLC,0.305519,0.322119,0.433328,0.3574,0.314152
XLF,-0.515228,0.465689,0.278146,0.3968,0.339282
KBE,-1.205335,0.548048,0.109307,0.5264,0.275643
XLE,-1.845647,0.561433,-0.110382,0.6466,0.314968
XOP,-3.194664,0.502675,-0.660183,0.9,-0.031416
XLI,-0.366281,0.40315,0.269824,0.3688,0.315145
IYT,-0.450643,0.393757,0.229723,0.3846,0.29806
XLB,-0.248378,0.41185,0.32144,0.3466,0.312831
ITB,-1.064593,0.58398,0.196468,0.4999,0.520396
XLV,0.728412,0.294793,0.559935,0.4368,0.285887
XBI,0.595215,0.368181,0.584839,0.4118,0.400365
XLP,0.350855,0.243237,0.370949,0.3659,0.254738
XLU,0.130856,0.378363,0.425995,0.3246,0.385152
XLK,0.816103,0.397267,0.694329,0.4533,0.390756
SOXX,0.574934,0.465867,0.675143,0.408,0.500103
IGV,0.798551,0.364855,0.655527,0.45,0.396552
CIBR,0.475001,0.312377,0.485278,0.3892,0.353448
BOTZ,0.36177,0.403808,0.535492,0.3679,0.402501
VNQ,-0.410743,0.436964,0.287453,0.3771,0.393522
LIT,0.127272,0.414477,0.460804,0.3239,0.379838
GLD,1.081162,0.05443,0.447973,0.5031,0.252595
SLV,-0.159554,0.155173,0.097095,0.33,0.294273
DBA,0.447378,0.088764,0.251609,0.384,0.10726
COPX,-0.920823,0.51401,0.17883,0.4729,0.305002
TLT,1.568274,-0.080157,0.490694,0.5945,0.210808
IEF,1.312692,-0.027085,0.450735,0.5465,0.169954
TIP,0.989546,0.014555,0.37475,0.4858,0.166938
HYG,0.435289,0.197245,0.355691,0.3818,0.211937
LQD,0.776677,0.097011,0.379722,0.4459,0.279141
EMB,0.225693,0.179278,0.261431,0.3424,0.230199
