Date,Strategy,SP500
2020-01-02,100000.0,100000.0
2020-01-03,100000.0,99242.77622539789
2020-01-06,100000.0,99621.38811269894
2020-01-07,100000.0,99341.24019163623
2020-01-08,100000.0,99870.72942484463
2020-01-09,100000.0,100547.90946783613
2020-01-10,100000.0,100258.55142945955
2020-01-13,100000.0,100948.07673014521
2020-01-14,100000.0,100794.15675619668
2020-01-15,100000.0,101021.93241418556
2020-01-16,100000.0,101862.25282758825
2020-01-17,100000.0,102179.31317194796
2020-01-20,100000.0,102179.31317194796
2020-01-21,100000.0,101979.2398199422
2020-01-22,100000.0,101991.58507763635
2020-01-23,100000.0,102108.5823491391
2020-01-24,100000.0,101200.49150777844
2020-01-27,100000.0,99578.29792098048
2020-01-28,100000.0,100621.78571017405
2020-01-29,100000.0,100538.67879222469
2020-01-30,100000.0,100864.95953304705
2020-01-31,100000.0,99033.47219778069
2020-02-03,100371.39964642466,99769.130318226
2020-02-04,101589.71312905819,101289.74535670292
2020-02-05,102720.46117575032,102459.43025556431
2020-02-06,103126.93188026756,102804.21346420472
2020-02-07,102410.00271158313,102256.28343807101
2020-02-10,103080.64872170956,103019.66442279701
2020-02-11,103404.19815185874,103198.21323724111
2020-02-12,103759.39165187704,103863.08913913362
2020-02-13,103799.68090405405,103752.27991520113
2020-02-14,103934.20517421591,103918.49375109987
2020-02-17,103947.97865452708,103918.49375109987
2020-02-18,103787.53285148948,103650.6910877313
2020-02-19,104707.9301440798,104146.24885079116
2020-02-20,104156.38363669759,103718.39984079654
2020-02-21,103533.14449989753,102650.2832111074
2020-02-24,100905.14266502815,99245.83941173666
2020-02-25,98286.83728968416,96238.52024663378
2020-02-26,98235.4392855013,95884.51664153072
2020-02-27,95089.21927092916,91578.17004836956
2020-02-28,93681.95099651771,91193.40095094462
2020-03-02,96614.24611146915,95142.68075266395
2020-03-03,95390.25828868739,92418.50074092104
2020-03-04,98515.54660301926,96303.1349759139
2020-03-05,96540.98290266347,93101.83799403645
2020-03-06,95129.0280924179,91562.78216263422
2020-03-09,89820.45923001903,84412.2464956326
2020-03-10,92507.80176356483,88780.12407343753
2020-03-11,88860.19028897937,84452.25294271471
2020-03-12,81810.34600928145,76372.08647806759
2020-03-13,86049.61837910058,82900.83643489516
2020-03-16,77820.8529479717,73829.52360668193
2020-03-17,81155.03019692145,77815.74152957024
2020-03-18,77825.24591328672,73875.71296175993
2020-03-19,77932.31188618406,74032.68584289843
2020-03-20,75953.09226083179,70842.30017745923
2020-03-23,74872.71018169749,69030.99081126331
2020-03-24,80613.30718604621,75285.44168268843
2020-03-25,81846.28711989897,76412.46811408046
2020-03-26,85284.23438413936,80874.17890159483
2020-03-27,83282.08148578514,78465.28094147136
2020-03-30,84828.64961127196,81013.49734469029
2020-03-31,83446.03704777201,79805.9646199922
2020-04-01,81741.82921499904,76214.30668374924
2020-04-02,82459.87519604691,77972.99194772601
2020-04-03,81882.78836889807,76845.93981846201
2020-04-06,84150.37898056829,82007.39852013151
2020-04-07,84494.78200187744,82091.01939552027
2020-04-08,85456.78730840758,84846.65874212823
2020-04-09,86173.01200433189,86137.80206306628
2020-04-13,85730.88589425499,85351.34952888606
2020-04-14,86682.94478218164,87868.62055467932
2020-04-15,85695.42074213829,86001.59306247914
2020-04-16,85826.38870360031,86416.47492627795
2020-04-17,86704.3691239362,88751.04436151683
2020-04-20,86225.50915136447,87187.42136451177
2020-04-21,85012.49091069346,84540.1499439992
2020-04-22,86034.262372969,86416.47492627795
2020-04-23,86021.05285550977,86410.2765995589
2020-04-24,86193.13897382005,87614.72557962064
2020-04-27,86935.62695112666,88877.99184904617
2020-04-28,87330.8032127498,88469.25177664807
2020-04-29,88402.59974604013,90785.28790662257
2020-04-30,87533.6107577426,89940.01294350416
2020-05-01,86766.32494536467,87558.9817557444
2020-05-04,86816.15991637122,87800.48007736499
2020-05-05,87118.212477566,88611.720778847
2020-05-06,86890.30455321627,88011.03816113429
2020-05-07,87449.49388918717,89073.05925559226
2020-05-08,87920.33860020488,90546.86305048954
2020-05-11,87871.17301389753,90565.41691405152
2020-05-12,87465.60088856125,88760.36754946738
2020-05-13,87100.50807466844,87190.56678404084
2020-05-14,87191.97707355142,88233.97234004411
2020-05-15,87209.37975952831,88639.57727206193
2020-05-18,88122.32704035321,91339.52933011198
2020-05-19,87907.76252717958,90401.35142024943
2020-05-20,88411.50793625432,91937.09736574198
2020-05-21,87996.83114121566,91302.34964894652
2020-05-22,87945.57907799676,91475.73833069913
2020-05-25,87946.96606731109,91475.73833069913
2020-05-26,88541.17017043487,92602.76476209116
2020-05-27,88705.958743102,93980.63326135188
2020-05-28,88882.16611965455,93807.2137421529
2020-05-29,89095.94236056301,94225.24616505517
2020-06-01,89544.04695670102,94606.04751104803
2020-06-02,89872.43246511131,95389.40088186873
2020-06-03,90255.08829445008,96658.88603631088
2020-06-04,90053.71696928264,96404.9910612522
2020-06-05,90853.18148585895,98875.81061367341
2020-06-08,91342.5451653114,100070.96724323097
2020-06-09,91133.23344821463,99324.7421578318
2020-06-10,91349.46331314064,98770.54185093754
2020-06-11,88782.60509168719,93076.49989227451
2020-06-12,89277.0210845379,94191.12967022846
2020-06-15,89440.22187200186,95070.500569876
2020-06-16,90240.64119922383,96900.38435793147
2020-06-17,90285.55040326732,96497.88372884756
2020-06-18,90342.49920602705,96535.0120142691
2020-06-19,90331.7822122892,95983.33009882785
2020-06-22,90702.63803806205,96599.08194866346
2020-06-23,90961.46241491067,97043.81960011645
2020-06-24,89935.34696094524,94568.34359329438
2020-06-25,90292.99416124438,95582.16575908636
2020-06-26,89555.8502395294,93311.93351611031
2020-06-29,90123.58852948737,94683.40838482502
2020-06-30,90662.72728702167,95896.27598774397
2020-07-01,90919.94454702869,96568.00808187794
2020-07-02,91300.20191309725,97099.77928611723
2020-07-03,91275.98258337204,97099.77928611723
2020-07-06,92197.45768737703,98598.74643724703
2020-07-07,91968.1786750917,97581.81996852113
2020-07-08,92457.12380394165,98328.16840370576
2020-07-09,92355.93663569409,97768.40707731729
2020-07-10,92653.34177265357,98766.6974492909
2020-07-13,92289.1148065044,97911.45171184832
2020-07-14,92714.979884222,99180.32011736321
2020-07-15,93221.60853121862,100091.504982509
2020-07-16,92809.35639097197,99761.84240173546
2020-07-17,93304.25610890287,100051.03597373143
2020-07-20,93711.53612256302,100859.62465482618
2020-07-21,93876.25792433144,101074.20188577152
2020-07-22,94314.8766892833,101649.5464017223
2020-07-23,94121.52223013372,100436.67879880335
2020-07-24,93590.02176676737,99789.8530821822
2020-07-27,94260.9423412149,100517.55514146575
2020-07-28,94149.59383127587,99880.03205449758
2020-07-29,94916.44241974251,101108.4211720861
2020-07-30,94783.55697442072,100747.67444537824
2020-07-31,94912.0714140104,101543.80479814218
2020-08-03,95923.18869422845,102249.74589944197
2020-08-04,96367.9979799931,102644.71191246441
2020-08-05,96736.20182713651,103282.21444113502
2020-08-06,96806.59215142865,103972.62374861643
2020-08-07,96519.79092359403,104047.25036881586
2020-08-10,96543.78548021583,104358.25629453955
2020-08-11,96172.19377146768,103496.81223037792
2020-08-12,97340.81039727067,104939.80941635816
2020-08-13,97135.94557500612,104750.07688803293
2020-08-14,96960.59155691885,104753.20174926442
2020-08-17,97639.13279732846,105085.95835382311
2020-08-18,97709.23858520616,105312.97335480168
2020-08-19,97236.88299724687,104874.48542581168
2020-08-20,97091.83914659536,105201.03342450253
2020-08-21,97361.92966173208,105574.21792124363
2020-08-24,97995.88077940575,106644.01005218519
2020-08-25,98245.85591711632,107017.17399062871
2020-08-26,98546.04090395536,108090.10126195053
2020-08-27,98513.48906854203,108326.43945087965
2020-08-28,99167.82321981003,109026.17194631159
2020-08-31,99060.62807167775,108631.20593328915
2020-09-01,99848.5444602102,109654.36156618045
2020-09-02,100837.38166228076,111240.43422413808
2020-09-03,98418.77990227731,107412.11944535357
2020-09-04,97788.66082786862,106535.14358737359
2020-09-07,97886.11694805895,106535.14358737359
2020-09-08,96268.323080802,103624.3250710906
2020-09-09,97537.64216079646,105670.62605772441
2020-09-10,96657.83728961326,103835.77744080444
2020-09-11,96838.10034918936,103888.64310302009
2020-09-14,98030.66426253786,105256.99311050332
2020-09-15,98649.84563760941,105788.82598963533
2020-09-16,98493.46248089218,105368.94331995126
2020-09-17,98166.58867719177,104442.2266609871
2020-09-18,97604.41957738403,103239.79239408777
2020-09-21,96644.91391925668,102090.77886343862
2020-09-22,97019.97241389506,103130.52504247344
2020-09-23,95640.83860903129,100738.83437742075
2020-09-24,95632.62651711813,101007.32574375809
2020-09-25,96391.28816430179,102640.31243678324
2020-09-28,97306.71946268741,104345.11954238874
2020-09-29,97474.1380908728,103776.85735995276
2020-09-30,98138.68329935575,104563.67480391495
2020-10-01,98993.05954854318,105234.97517379984
2020-10-02,98392.75487876116,104235.81107417928
2020-10-05,99403.05449161012,106084.22816749914
2020-10-06,98767.18401478555,104576.18452798971
2020-10-07,99719.11849388422,106396.47787022615
2020-10-08,100164.55766281427,107339.41502597746
2020-10-09,101376.34740517757,108297.97648788623
2020-10-12,102008.58433594235,110040.26136997205
2020-10-13,101526.01407540092,109322.10863991237
