Date,Portfolio Value,Rebalance,Selected ETFs,N ETFs,Weight XEON,Regime,Reason
2020-01-31,100000.0,True,"IWDA.L, VGK, EWJ, MCHI, EWT, XLC, XLF, ITB, XLV, XBI, XLK, SOXX, GLD, SLV",14,0.0089,normal,"rebalance: EWJ peso=0.0000 fuera de [0.0282, 0.0682]"
2020-02-28,93685.33,True,"MCHI, EWT, EWY, XLF, ITB, XLV, XLP, XLU, XLK, SOXX, IGV, BOTZ, LIT, GLD",14,0.023,normal,"rebalance: BOTZ peso=0.0000 fuera de [0.0211, 0.0611]"
2020-03-31,80309.83,True,"IWDA.L, MCHI, EWT, XLC, ITB, XLV, XBI, XLK, SOXX, IGV, BOTZ, LIT, GLD, DBA, TLT, IEF, TIP, HYG, LQD, EMB",20,0.0,crisis,"rebalance: DBA peso=0.0000 fuera de [0.0175, 0.0575]"
2020-04-30,87862.66,True,"IWDA.L, EWJ, MCHI, EWT, XLC, XLV, XBI, XLP, XLK, SOXX, IGV, CIBR, BOTZ, GLD, DBA, TLT, IEF, TIP, HYG, LQD",20,0.0,crisis,"rebalance: CIBR peso=0.0000 fuera de [0.0042, 0.0442]"
2020-05-29,90852.6,True,"MCHI, EWT, XLY, XLC, XLV, XBI, XLP, XLK, SOXX, IGV, CIBR, BOTZ, LIT, GLD, DBA, TLT, IEF, TIP, HYG, LQD",20,0.0,caution,"rebalance: DBA peso=0.1128 fuera de [0.0522, 0.0922]"
2020-06-30,93352.68,True,"IWDA.L, EWJ, MCHI, XLY, XLC, XLV, XLP, XLU, XLK, SOXX, IGV, CIBR, BOTZ, LIT, GLD, TLT, IEF, TIP, HYG, LQD",20,0.0,caution,"rebalance: DBA peso=0.0695 fuera de [0.0000, 0.0200]"
2020-07-31,99714.27,True,"IWDA.L, EWT, XLY, XLC, XLB, XLV, XBI, XLK, SOXX, IGV, CIBR, BOTZ, LIT, GLD, TLT, IEF, TIP, HYG, LQD, EMB",20,0.0,normal,"rebalance: EMB peso=0.0000 fuera de [0.0752, 0.1152]"
2020-08-31,103208.58,True,"EWT, XLY, XLC, XLB, ITB, XLV, XLP, XLK, SOXX, IGV, CIBR, BOTZ, LIT, GLD, TLT, IEF, TIP, HYG, LQD, EMB",20,0.0,normal,"rebalance: EWT peso=0.0446 fuera de [0.0611, 0.1011]"
2020-09-30,102359.21,True,"IWDA.L, XLY, XLC, IYT, XLB, ITB, XLK, SOXX, IGV, CIBR, BOTZ, LIT, SLV, COPX",14,0.0024,normal,"rebalance: COPX peso=0.0000 fuera de [0.0989, 0.1389]"
2020-10-30,102144.82,True,"INDA, EWT, EWY, XLY, IYT, XLB, ITB, SOXX, IGV, BOTZ, LIT, SLV, COPX",13,0.0183,normal,"rebalance: BOTZ peso=0.0273 fuera de [0.0388, 0.0788]"
2020-11-30,115234.31,True,"IEMA.L, MCHI, INDA, EWT, EWY, XLY, XLI, IYT, XLB, ITB, XLU, SOXX, BOTZ, LIT, SLV, COPX",16,0.0031,normal,"rebalance: IEMA.L peso=0.0000 fuera de [0.0396, 0.0796]"
2020-12-31,124457.3,True,"IEMA.L, INDA, EWT, EWY, XLY, XLI, IYT, XLB, ITB, XBI, SOXX, BOTZ, LIT, COPX",14,0.0023,normal,"rebalance: IEMA.L peso=0.0594 fuera de [0.0900, 0.1300]"
2021-01-29,125799.61,True,"EWZ, INDA, EWT, EWY, KBE, XLI, IYT, XBI, SOXX, CIBR, BOTZ, LIT, SLV, COPX",14,0.0126,normal,"rebalance: CIBR peso=0.0000 fuera de [0.0429, 0.0829]"
2021-02-26,131282.83,True,"EWJ, IUSN.DE, IEMA.L, INDA, EWT, EWY, KBE, XBI, SOXX, CIBR, BOTZ, LIT, COPX",13,0.0,normal,"rebalance: BOTZ peso=0.0598 fuera de [0.0722, 0.1122]"
2021-03-31,131697.28,True,"IUSN.DE, INDA, EWT, EWY, XLC, XLF, KBE, XLE, XOP, XBI, SOXX, IGV, CIBR, BOTZ, LIT, DBA, COPX",17,0.0119,normal,"rebalance: BOTZ peso=0.0906 fuera de [0.0106, 0.0506]"
2021-04-30,137625.24,True,"IUSN.DE, INDA, EWT, EWY, XLC, KBE, XLE, XOP, IYT, XBI, SOXX, CIBR, LIT, COPX",14,0.0178,normal,"rebalance: BOTZ peso=0.0303 fuera de [0.0000, 0.0200]"
2021-05-31,141015.47,True,"VGK, IUSN.DE, EWT, EWY, XLY, XLC, XLF, KBE, XLE, XOP, IYT, ITB, XLK, SOXX, IGV, CIBR, VNQ, LIT, DBA, COPX",20,0.0,normal,"rebalance: DBA peso=0.0000 fuera de [0.0481, 0.0881]"
2021-06-30,142058.79,True,"IWDA.L, VGK, IUSN.DE, INDA, EWT, XLC, XLF, XLE, XOP, IYT, XLB, ITB, XLK, SOXX, IGV, CIBR, VNQ, LIT, DBA, COPX",20,0.0,normal,"rebalance: DBA peso=0.0677 fuera de [0.0151, 0.0551]"
2021-07-30,143635.5,True,"IWDA.L, IUSN.DE, EWT, XLC, XLF, XLE, XOP, XLI, IYT, ITB, XLV, XLK, SOXX, IGV, CIBR, VNQ, DBA",17,0.0206,normal,"rebalance: COPX peso=0.0720 fuera de [0.0000, 0.0200]"
2021-08-31,147091.1,True,"IWDA.L, VGK, IUSN.DE, EWZ, EWT, XLC, XLF, XLE, XLI, ITB, XLV, XLK, SOXX, IGV, CIBR, VNQ, LIT, DBA, COPX, TIP",20,0.0,normal,"rebalance: COPX peso=0.0000 fuera de [0.0192, 0.0592]"
2021-09-30,140709.39,True,"IWDA.L, VGK, EWZ, INDA, EWT, XLY, XLC, XLF, XLB, ITB, XLV, XLU, XLK, SOXX, IGV, CIBR, BOTZ, VNQ, LIT, DBA",20,0.0,normal,"rebalance: COPX peso=0.0378 fuera de [0.0000, 0.0200]"
2021-10-29,147928.71,True,"IWDA.L, EWJ, IUSN.DE, INDA, XLF, XLE, XOP, XLV, XLK, IGV, CIBR, BOTZ, VNQ, LIT, DBA, IEF, TIP, HYG, LQD, EMB",20,0.0,normal,"rebalance: EMB peso=0.0000 fuera de [0.0546, 0.0946]"
2021-11-30,144722.99,True,"IWDA.L, VGK, IUSN.DE, INDA, XLY, XLF, KBE, XLE, XOP, XLV, XLK, SOXX, IGV, CIBR, VNQ, LIT, DBA",17,0.0094,normal,"rebalance: DBA peso=0.0764 fuera de [0.0113, 0.0513]"
2021-12-31,148025.47,True,"IWDA.L, INDA, EWT, XLY, XLF, KBE, XLE, ITB, XLV, XLK, SOXX, CIBR, VNQ, LIT, DBA, TLT, IEF, TIP, HYG, LQD",20,0.0,normal,"rebalance: DBA peso=0.0312 fuera de [0.0573, 0.0973]"
2022-01-31,142946.07,True,"IWDA.L, INDA, EWT, XLY, XLF, KBE, XLE, IYT, XLB, ITB, XLV, XLP, XLU, XLK, SOXX, CIBR, VNQ, LIT, DBA, TIP",20,0.0,normal,"rebalance: HYG peso=0.0437 fuera de [0.0000, 0.0200]"
2022-02-28,141661.64,True,"INDA, EWT, XLY, XLF, KBE, XLE, XOP, XLV, XLP, XLU, XLK, CIBR, VNQ, GLD, DBA, IEF, TIP, HYG, LQD, EMB",20,0.0,normal,"rebalance: EMB peso=0.0000 fuera de [0.0538, 0.0938]"
2022-03-31,145384.57,True,"EWT, XLY, XLF, KBE, XLE, XOP, IYT, XLV, XLP, XLK, SOXX, CIBR, GLD, SLV, DBA, COPX, IEF, TIP, HYG, LQD",20,0.0,caution,"rebalance: COPX peso=0.0000 fuera de [0.0631, 0.1031]"
2022-04-29,137073.87,True,"IWDA.L, EWZ, EWT, XLY, XLF, XLE, XOP, XLI, IYT, XLB, XLV, XLP, XLU, XLK, SOXX, CIBR, VNQ, GLD, DBA, COPX",20,0.0,normal,"rebalance: COPX peso=0.0775 fuera de [0.0817, 0.1217]"
2022-05-31,139851.36,True,"IUSN.DE, EWZ, INDA, EWT, EWY, XLE, XOP, XLB, XLV, XLP, XLU, XLK, CIBR, VNQ, GLD, DBA, COPX, IEF, TIP, HYG",20,0.0,caution,"rebalance: CIBR peso=0.0456 fuera de [0.0022, 0.0422]"
2022-06-30,128767.52,True,"VGK, EWZ, INDA, EWT, EWY, XLE, XOP, XLB, XLV, XLP, XLU, CIBR, GLD, DBA, COPX, IEF, TIP, HYG, LQD",19,0.0099,caution,"rebalance: COPX peso=0.0366 fuera de [0.0000, 0.0333]"
2022-07-29,134393.63,True,"IUSN.DE, IEMA.L, MCHI, EWZ, INDA, XLE, XOP, XLI, XLV, XLP, XLU, LIT, GLD, DBA, IEF, TIP, HYG, LQD, EMB",19,0.0069,normal,"rebalance: EWZ peso=0.0952 fuera de [0.0339, 0.0739]"
2022-08-31,133218.28,True,"IWDA.L, EWJ, IUSN.DE, INDA, XLY, XLE, XOP, XLI, XLV, XLP, XLU, XLK, VNQ, LIT, GLD, DBA, IEF, TIP, HYG, LQD",20,0.0,normal,"rebalance: DBA peso=0.0824 fuera de [0.0000, 0.0344]"
2022-09-30,123422.31,True,"IWDA.L, IUSN.DE, IEMA.L, MCHI, INDA, XLY, XLE, XOP, XLI, XLV, XBI, XLP, XLU, LIT, DBA, IEF, TIP, HYG, LQD, EMB",20,0.0,normal,"rebalance: DBA peso=0.0150 fuera de [0.0174, 0.0574]"
2022-10-31,129368.51,True,"IWDA.L, EWJ, IUSN.DE, IEMA.L, INDA, KBE, XLE, XOP, ITB, XLV, XBI, XLP, LIT, GLD, DBA, IEF, TIP, HYG, LQD, EMB",20,0.0,normal,"rebalance: DBA peso=0.0353 fuera de [0.0550, 0.0950]"
2022-11-30,135451.36,True,"IWDA.L, IUSN.DE, EWZ, INDA, XLF, KBE, XLE, XOP, XLI, ITB, XLV, XBI, XLP, LIT, DBA, IEF, TIP, HYG, LQD, EMB",20,0.0,caution,"rebalance: EMB peso=0.0594 fuera de [0.0000, 0.0324]"
2022-12-30,130286.12,True,"IWDA.L, VGK, EWJ, IUSN.DE, INDA, XLF, KBE, XLE, XOP, XLI, IYT, ITB, XLV, XBI, XLP, SLV, IEF, HYG, LQD, EMB",20,0.0,normal,"rebalance: DBA peso=0.0856 fuera de [0.0000, 0.0200]"
2023-01-31,135944.23,True,"IWDA.L, VGK, EWJ, XLF, XLE, XLI, XLB, ITB, XLV, XBI, XLP, BOTZ, GLD, SLV, DBA, COPX, HYG, LQD, EMB",19,0.0091,normal,"rebalance: BOTZ peso=0.0000 fuera de [0.0063, 0.0463]"
2023-02-28,130692.15,True,"IWDA.L, VGK, EWJ, IEMA.L, MCHI, EWT, EWY, XLF, XLE, XLI, XLB, ITB, BOTZ, GLD, SLV, COPX, EMB, BITO",18,0.0089,normal,"rebalance: BITO peso=0.0000 fuera de [0.0252, 0.0652]"
2023-03-31,135146.29,True,"VGK, EWJ, EWT, XLF, XLE, XLI, XLB, ITB, SOXX, BOTZ, GLD, SLV, COPX, BITO",14,0.0142,normal,"rebalance: BITO peso=0.0533 fuera de [0.0570, 0.0970]"
2023-04-28,136667.99,True,"IWDA.L, VGK, EWJ, MCHI, EWT, EWY, XLC, XLI, IYT, XLB, ITB, XLP, XLK, SOXX, IGV, BOTZ, GLD, COPX, BITO",19,0.0009,normal,"rebalance: BOTZ peso=0.0550 fuera de [0.0094, 0.0494]"
2023-05-31,134312.8,True,"IWDA.L, VGK, EWJ, MCHI, EWT, XLC, XLB, ITB, XLP, XLK, SOXX, IGV, BOTZ, GLD, SLV, DBA, COPX, EMB, BITO",19,0.007,normal,"rebalance: BITO peso=0.0815 fuera de [0.0368, 0.0768]"
2023-06-30,142224.3,True,"IWDA.L, VGK, EWJ, EWT, EWY, XLC, ITB, XLK, SOXX, IGV, BOTZ, GLD, SLV, DBA, HYG, BITO",16,0.0,normal,"rebalance: BITO peso=0.0604 fuera de [0.0760, 0.1160]"
2023-07-31,146146.63,True,"IWDA.L, VGK, EWJ, EWZ, XLY, XLC, XLI, IYT, ITB, XLK, SOXX, IGV, BOTZ, DBA, BITO",15,0.0,normal,"rebalance: DBA peso=0.0973 fuera de [0.0301, 0.0701]"
2023-08-31,139887.39,True,"IWDA.L, EWZ, INDA, EWY, XLY, XLC, XOP, XLI, IYT, ITB, XLP, XLK, SOXX, IGV, BOTZ, DBA, BITO",17,0.0056,normal,"rebalance: BITO peso=0.0997 fuera de [0.0266, 0.0666]"
2023-09-29,134869.37,True,"IWDA.L, EWZ, INDA, XLY, XLC, XLE, XOP, XLI, IYT, ITB, XLK, SOXX, IGV, CIBR, GLD, SLV, DBA, BITO",18,0.0,normal,"rebalance: BITO peso=0.0497 fuera de [0.0000, 0.0369]"
2023-10-31,132575.26,True,"IWDA.L, EWJ, EWZ, INDA, XLY, XLC, XLF, XLE, XOP, XLI, ITB, XLK, SOXX, IGV, CIBR, DBA, TIP, HYG, EMB, BITO",20,0.0,normal,"rebalance: BITO peso=0.0220 fuera de [0.0263, 0.0663]"
2023-11-30,142859.79,True,"IWDA.L, EWJ, EWZ, INDA, XLY, XLC, XLF, KBE, XLE, XOP, XLK, SOXX, IGV, CIBR, GLD, DBA, TIP, HYG, EMB, BITO",20,0.0,normal,"rebalance: BITO peso=0.0465 fuera de [0.0479, 0.0879]"
2023-12-29,149230.38,True,"IWDA.L, EWZ, INDA, XLC, XLF, KBE, XOP, XLI, XLB, ITB, XLK, SOXX, IGV, CIBR, GLD, SLV, DBA, HYG, EMB, BITO",20,0.0,normal,"rebalance: EWJ peso=0.0663 fuera de [0.0000, 0.0200]"
