Date,Portfolio Value,Rebalance,Selected ETFs,N ETFs,Weight XEON,Regime,Reason
2020-01-31,100000.0,True,"IWDA.L, VGK, EWJ, MCHI, EWT, XLC, XLF, KBE, ITB, XLV, XBI, XLK, SOXX, GLD, SLV",15,0.0038,normal,"rebalance: EWJ peso=0.0000 fuera de [0.0137, 0.0537]"
2020-02-28,93800.41,True,"IWDA.L, VGK, MCHI, EWT, EWY, XLC, XLF, XLI, ITB, XLV, XLP, XLU, XLK, SOXX, IGV, BOTZ, LIT, GLD",18,0.0033,normal,"rebalance: BOTZ peso=0.0000 fuera de [0.0153, 0.0553]"
2020-03-31,79326.89,True,"IWDA.L, MCHI, EWT, XLC, ITB, XLV, XBI, XLK, SOXX, IGV, BOTZ, LIT, GLD, DBA, TLT, IEF, TIP, HYG, LQD, EMB",20,0.0,crisis,"rebalance: DBA peso=0.0000 fuera de [0.0207, 0.0607]"
2020-04-30,86847.29,True,"IWDA.L, EWJ, MCHI, EWT, XLC, XLV, XBI, XLP, XLK, SOXX, IGV, CIBR, BOTZ, GLD, DBA, TLT, IEF, TIP, HYG, LQD",20,0.0,crisis,"rebalance: CIBR peso=0.0000 fuera de [0.0135, 0.0535]"
2020-05-29,90036.86,True,"MCHI, EWT, XLY, XLC, XLV, XBI, XLP, XLK, SOXX, IGV, CIBR, BOTZ, LIT, GLD, DBA, TLT, IEF, TIP, HYG, LQD",20,0.0,caution,"rebalance: DBA peso=0.0901 fuera de [0.0300, 0.0700]"
2020-06-30,92435.66,True,"IWDA.L, EWJ, MCHI, XLY, XLC, XLV, XLP, XLU, XLK, SOXX, IGV, CIBR, BOTZ, LIT, GLD, TLT, IEF, TIP, HYG, LQD",20,0.0,caution,"rebalance: BOTZ peso=0.0130 fuera de [0.0130, 0.0530]"
2020-07-31,98384.99,True,"IWDA.L, EWT, XLY, XLC, XLB, XLV, XBI, XLK, SOXX, IGV, CIBR, BOTZ, LIT, GLD, TLT, IEF, TIP, HYG, LQD, EMB",20,0.0,normal,"rebalance: CIBR peso=0.0383 fuera de [0.0000, 0.0335]"
2020-08-31,101601.09,True,"EWT, XLY, XLC, XLB, ITB, XLV, XLP, XLK, SOXX, IGV, CIBR, BOTZ, LIT, GLD, TLT, IEF, TIP, HYG, LQD, EMB",20,0.0,normal,"rebalance: EWT peso=0.0311 fuera de [0.0590, 0.0990]"
2020-09-30,100782.35,True,"IWDA.L, XLY, XLC, IYT, XLB, ITB, XLK, SOXX, IGV, CIBR, BOTZ, LIT, SLV, COPX",14,0.0086,normal,"rebalance: BOTZ peso=0.0248 fuera de [0.0253, 0.0653]"
2020-10-30,100571.62,True,"INDA, EWT, EWY, XLY, IYT, XLB, ITB, XBI, XLK, SOXX, IGV, BOTZ, LIT, SLV, COPX",15,0.0078,normal,"rebalance: BOTZ peso=0.0451 fuera de [0.0681, 0.1081]"
2020-11-30,113466.03,True,"IEMA.L, MCHI, INDA, EWT, EWY, XLY, XLI, IYT, XLB, ITB, XLU, SOXX, BOTZ, LIT, SLV, COPX",16,0.0073,normal,"rebalance: COPX peso=0.0718 fuera de [0.1148, 0.1548]"
2020-12-31,122802.41,True,"IEMA.L, INDA, EWT, EWY, XLY, XLI, IYT, XLB, ITB, XBI, SOXX, BOTZ, LIT, COPX",14,0.0056,normal,"rebalance: EWT peso=0.0355 fuera de [0.0389, 0.0789]"
2021-01-29,124064.97,True,"EWZ, INDA, EWT, EWY, KBE, XLI, IYT, XBI, SOXX, CIBR, BOTZ, LIT, SLV, COPX",14,0.036,normal,"rebalance: CIBR peso=0.0000 fuera de [0.0536, 0.0936]"
2021-02-26,129485.73,True,"EWJ, IUSN.DE, IEMA.L, INDA, EWT, EWY, KBE, XBI, SOXX, CIBR, BOTZ, LIT, COPX",13,0.0101,normal,"rebalance: BOTZ peso=0.0725 fuera de [0.1030, 0.1430]"
