Date,Portfolio Value,Rebalance,Selected ETFs,N ETFs,Weight XEON,Regime,Reason
2024-07-31,167241.11,True,"IWDA.L, VGK, IEMA.L, MCHI, INDA, EWT, XLC, XLF, KBE, XLE, XLI, XLP, XLU, XLK, SOXX, GLD, SLV, DBA, COPX, BITO",20,0.0,normal,"rebalance: BITO peso=0.0785 fuera de [0.0347, 0.0747]"
2024-08-30,169406.81,True,"IWDA.L, IEMA.L, INDA, EWT, XLC, XLF, KBE, XLI, XLB, ITB, XBI, XLP, XLU, SOXX, VNQ, GLD, SLV, COPX, EMB, BITO",20,0.0,normal,"rebalance: COPX peso=0.0807 fuera de [0.0013, 0.0413]"
2024-09-30,174897.64,True,"IWDA.L, VGK, IEMA.L, MCHI, INDA, EWT, XLC, XLF, KBE, XLI, ITB, XLV, XLP, XLU, VNQ, GLD, SLV, DBA, COPX, EMB",20,0.0,normal,"rebalance: BITO peso=0.0343 fuera de [0.0000, 0.0200]"
2024-10-31,171660.28,True,"IWDA.L, IEMA.L, MCHI, INDA, EWT, XLY, XLC, XLF, KBE, XLI, ITB, XLP, XLU, XLK, VNQ, GLD, SLV, HYG, LQD, EMB",20,0.0,normal,"rebalance: COPX peso=0.0203 fuera de [0.0000, 0.0200]"
2024-11-29,178356.32,True,"IWDA.L, IEMA.L, MCHI, EWT, XLY, XLC, XLF, KBE, XLI, ITB, XLU, XLK, IGV, CIBR, VNQ, GLD, SLV, HYG, BITO",19,0.0033,normal,"rebalance: BITO peso=0.0000 fuera de [0.0052, 0.0452]"
2024-12-31,171831.07,True,"IWDA.L, IUSN.DE, MCHI, XLY, XLC, XLF, KBE, XLI, IYT, ITB, XLP, XLU, IGV, CIBR, VNQ, GLD, BITO",17,0.0094,normal,"rebalance: EWT peso=0.0524 fuera de [0.0000, 0.0200]"
2025-01-31,179268.47,True,"IWDA.L, IUSN.DE, MCHI, XLY, XLC, XLF, KBE, XLP, XLU, IGV, CIBR, VNQ, GLD, DBA, IEF, TIP, HYG, LQD, EMB, BITO",20,0.0,normal,"rebalance: BITO peso=0.0437 fuera de [0.0523, 0.0923]"
2025-02-28,177265.27,True,"IWDA.L, EWJ, IUSN.DE, MCHI, XLY, XLC, XLF, KBE, XLI, XLU, IGV, CIBR, GLD, SLV, DBA, HYG, BITO",17,0.0074,normal,"rebalance: BITO peso=0.0604 fuera de [0.0746, 0.1146]"
2025-03-31,172676.78,True,"IWDA.L, VGK, MCHI, XLY, XLC, XLF, KBE, XLE, XLI, XLU, CIBR, LIT, GLD, DBA, IEF, TIP, HYG, LQD, EMB, BITO",20,0.0,normal,"rebalance: BITO peso=0.0945 fuera de [0.0530, 0.0930]"
2025-04-30,174477.85,True,"VGK, EWJ, MCHI, XLC, XLF, KBE, XLE, XLV, XLP, XLU, CIBR, GLD, SLV, DBA, IEF, TIP, HYG, LQD, EMB, BITO",20,0.0,caution,"rebalance: BITO peso=0.0821 fuera de [0.0821, 0.1221]"
2025-05-30,179359.19,True,"IWDA.L, VGK, EWJ, IEMA.L, MCHI, EWZ, INDA, XLC, XLF, XLP, IGV, CIBR, GLD, DBA, IEF, TIP, HYG, LQD, EMB, BITO",20,0.0,normal,"rebalance: BITO peso=0.1100 fuera de [0.0506, 0.0906]"
2025-06-30,184068.45,True,"IWDA.L, VGK, EWJ, IEMA.L, MCHI, EWZ, XLC, XLF, XLI, XLP, XLU, CIBR, GLD, DBA, IEF, TIP, HYG, LQD, EMB, BITO",20,0.0,normal,"rebalance: EWZ peso=0.0282 fuera de [0.0319, 0.0719]"
2025-07-31,184441.13,True,"IWDA.L, VGK, IEMA.L, MCHI, EWZ, EWY, XLC, XLF, KBE, XLI, XLB, XLP, XLK, IGV, CIBR, GLD, COPX, BITO",18,0.0125,normal,"rebalance: BITO peso=0.0609 fuera de [0.0144, 0.0544]"
2025-08-29,190974.38,True,"IWDA.L, VGK, EWJ, IEMA.L, MCHI, EWT, EWY, XLC, XLF, XLI, XLU, XLK, SOXX, GLD, SLV, HYG, EMB, BITO",18,0.0,normal,"rebalance: CIBR peso=0.0358 fuera de [0.0000, 0.0200]"
2025-09-30,201223.87,True,"IWDA.L, VGK, EWJ, IEMA.L, EWZ, EWY, XLY, XLC, XLF, KBE, XLI, ITB, XLU, XLK, SOXX, LIT, GLD, SLV, COPX",19,0.0029,normal,"rebalance: BITO peso=0.0222 fuera de [0.0000, 0.0200]"
2025-10-31,207752.99,True,"VGK, IEMA.L, MCHI, EWT, EWY, XLY, XLC, XLI, ITB, XBI, XLK, SOXX, IGV, VNQ, LIT, SLV, COPX, BITO",18,0.0159,normal,"rebalance: COPX peso=0.0712 fuera de [0.1417, 0.1817]"
2025-11-28,208061.08,True,"IWDA.L, IEMA.L, EWT, EWY, XLC, XLI, ITB, XBI, XLU, XLK, SOXX, LIT, SLV, COPX",14,0.0169,normal,"rebalance: COPX peso=0.1679 fuera de [0.0906, 0.1306]"
2025-12-30,217941.7,True,"EWZ, EWY, XLY, XLC, ITB, XLV, XBI, XLU, XLK, SOXX, LIT, GLD, SLV, COPX",14,0.0114,normal,"rebalance: COPX peso=0.1218 fuera de [0.0393, 0.0793]"
