Date,Portfolio Value,Rebalance,Selected ETFs,N ETFs,Weight XEON,Regime,Reason
2020-01-31,100000.0,True,"IWDA.L, VGK, EWJ, MCHI, EWT, XLC, XLF, KBE, ITB, XLV, XBI, XLK, SOXX, GLD, SLV",15,0.0017,normal,"rebalance: EWJ peso=0.0000 fuera de [0.0342, 0.0742]"
2020-02-28,93456.37,True,"IWDA.L, VGK, MCHI, EWT, EWY, XLF, XLI, ITB, XLV, XLP, XLU, XLK, SOXX, IGV, BOTZ, LIT, GLD",17,0.0093,normal,"rebalance: BOTZ peso=0.0000 fuera de [0.0133, 0.0533]"
2020-03-31,79852.23,True,"IWDA.L, MCHI, EWT, XLC, ITB, XLV, XBI, XLK, SOXX, IGV, BOTZ, LIT, GLD, DBA, TLT, IEF, TIP, HYG, LQD, EMB",20,0.0,crisis,"rebalance: DBA peso=0.0000 fuera de [0.0208, 0.0608]"
2020-04-30,87553.7,True,"IWDA.L, EWJ, MCHI, EWT, XLC, XLV, XBI, XLP, XLK, SOXX, IGV, CIBR, BOTZ, GLD, DBA, TLT, IEF, TIP, HYG, LQD",20,0.0,crisis,"rebalance: CIBR peso=0.0000 fuera de [0.0026, 0.0426]"
2020-05-29,90550.07,True,"MCHI, EWT, XLY, XLC, XLV, XBI, XLP, XLK, SOXX, IGV, CIBR, BOTZ, LIT, GLD, DBA, TLT, IEF, TIP, HYG, LQD",20,0.0,caution,"rebalance: DBA peso=0.1177 fuera de [0.0586, 0.0986]"
2020-06-30,92987.06,True,"IWDA.L, EWJ, MCHI, XLY, XLC, XLV, XLP, XLU, XLK, SOXX, IGV, CIBR, BOTZ, LIT, GLD, TLT, IEF, TIP, HYG, LQD",20,0.0,caution,"rebalance: DBA peso=0.0756 fuera de [0.0000, 0.0200]"
2020-07-31,99411.29,True,"IWDA.L, EWT, XLY, XLC, XLB, XLV, XBI, XLK, SOXX, IGV, CIBR, BOTZ, LIT, GLD, TLT, IEF, TIP, HYG, LQD, EMB",20,0.0,normal,"rebalance: EMB peso=0.0000 fuera de [0.0791, 0.1191]"
2020-08-31,102995.97,True,"EWT, XLY, XLC, XLB, ITB, XLV, XLP, XLK, SOXX, IGV, CIBR, BOTZ, LIT, GLD, TLT, IEF, TIP, HYG, LQD, EMB",20,0.0,normal,"rebalance: EWT peso=0.0486 fuera de [0.0632, 0.1032]"
2020-09-30,102152.11,True,"IWDA.L, XLY, XLC, IYT, XLB, ITB, XLK, SOXX, IGV, CIBR, BOTZ, LIT, SLV, COPX",14,0.0063,normal,"rebalance: COPX peso=0.0000 fuera de [0.0990, 0.1390]"
2020-10-30,101942.33,True,"INDA, EWT, EWY, XLY, IYT, XLB, ITB, XBI, SOXX, IGV, BOTZ, LIT, SLV, COPX",14,0.0153,normal,"rebalance: BOTZ peso=0.0249 fuera de [0.0364, 0.0764]"
2020-11-30,115074.38,True,"IEMA.L, MCHI, INDA, EWT, EWY, XLY, XLI, IYT, XLB, ITB, XLU, SOXX, BOTZ, LIT, SLV, COPX",16,0.0071,normal,"rebalance: IEMA.L peso=0.0000 fuera de [0.0438, 0.0838]"
2020-12-31,124339.94,True,"IEMA.L, INDA, EWT, EWY, XLY, XLI, IYT, XLB, ITB, XBI, SOXX, BOTZ, LIT, COPX",14,0.0036,normal,"rebalance: IEMA.L peso=0.0633 fuera de [0.0956, 0.1356]"
2021-01-29,125800.58,True,"EWZ, INDA, EWT, EWY, KBE, XLI, IYT, XBI, XLP, SOXX, CIBR, BOTZ, LIT, SLV, COPX",15,0.0225,normal,"rebalance: CIBR peso=0.0000 fuera de [0.0385, 0.0785]"
2021-02-26,131123.94,True,"EWJ, IUSN.DE, IEMA.L, INDA, EWT, EWY, KBE, XBI, SOXX, CIBR, BOTZ, LIT, COPX",13,0.0011,normal,"rebalance: BOTZ peso=0.0556 fuera de [0.0664, 0.1064]"
2021-03-31,131459.01,True,"IUSN.DE, IEMA.L, INDA, EWT, EWY, XLC, XLF, KBE, XLE, XOP, XBI, SOXX, IGV, CIBR, BOTZ, LIT, DBA, COPX",18,0.0103,normal,"rebalance: BOTZ peso=0.0848 fuera de [0.0078, 0.0478]"
2021-04-30,137567.02,True,"IUSN.DE, INDA, EWT, EWY, XLC, KBE, XLE, XOP, XLI, IYT, XBI, SOXX, CIBR, LIT, COPX",15,0.0118,normal,"rebalance: BOTZ peso=0.0273 fuera de [0.0000, 0.0200]"
2021-05-31,140820.0,True,"VGK, IUSN.DE, EWT, EWY, XLY, XLC, XLF, KBE, XLE, XOP, IYT, ITB, XLK, SOXX, IGV, CIBR, VNQ, LIT, DBA, COPX",20,0.0,normal,"rebalance: DBA peso=0.0000 fuera de [0.0515, 0.0915]"
2021-06-30,141798.36,True,"IWDA.L, VGK, IUSN.DE, INDA, EWT, XLC, XLF, XLE, XOP, IYT, XLB, ITB, SOXX, IGV, CIBR, VNQ, LIT, DBA, COPX",19,0.0094,normal,"rebalance: DBA peso=0.0711 fuera de [0.0180, 0.0580]"
2021-07-30,143505.3,True,"IWDA.L, IUSN.DE, EWZ, EWT, XLC, XLF, XLE, XOP, XLI, IYT, ITB, XLV, XLK, SOXX, IGV, CIBR, VNQ, DBA",18,0.019,normal,"rebalance: COPX peso=0.0744 fuera de [0.0000, 0.0200]"
2021-08-31,146906.41,True,"IWDA.L, VGK, IUSN.DE, EWZ, EWT, XLC, XLF, XLE, XLI, ITB, XLV, XLK, SOXX, IGV, CIBR, VNQ, LIT, DBA, COPX, TIP",20,0.0,normal,"rebalance: COPX peso=0.0000 fuera de [0.0211, 0.0611]"
2021-09-30,140539.25,True,"IWDA.L, VGK, EWZ, INDA, EWT, XLY, XLC, XLF, XLB, ITB, XLV, XLU, XLK, SOXX, IGV, CIBR, BOTZ, VNQ, LIT, DBA",20,0.0,normal,"rebalance: COPX peso=0.0398 fuera de [0.0000, 0.0200]"
2021-10-29,147776.77,True,"IWDA.L, EWJ, IUSN.DE, INDA, XLF, XLE, XOP, XLV, XLK, IGV, CIBR, BOTZ, VNQ, LIT, DBA, IEF, TIP, HYG, LQD, EMB",20,0.0,normal,"rebalance: EMB peso=0.0000 fuera de [0.0581, 0.0981]"
2021-11-30,144576.17,True,"IWDA.L, VGK, IUSN.DE, INDA, XLY, XLF, KBE, XLE, XOP, XLV, XLK, SOXX, IGV, CIBR, VNQ, LIT, DBA",17,0.0122,normal,"rebalance: DBA peso=0.0800 fuera de [0.0153, 0.0553]"
2021-12-31,147864.81,True,"IWDA.L, INDA, EWT, XLY, XLF, KBE, XLE, ITB, XLV, XLK, SOXX, CIBR, VNQ, LIT, DBA, TLT, IEF, TIP, HYG, LQD",20,0.0,normal,"rebalance: DBA peso=0.0351 fuera de [0.0610, 0.1010]"
2022-01-31,142768.86,True,"IWDA.L, INDA, EWT, XLY, XLF, KBE, XLE, IYT, XLB, ITB, XLV, XLP, XLU, XLK, SOXX, CIBR, VNQ, LIT, DBA, TIP",20,0.0,normal,"rebalance: HYG peso=0.0405 fuera de [0.0000, 0.0200]"
2022-02-28,141488.03,True,"INDA, EWT, XLY, XLF, KBE, XLE, XOP, XLV, XLP, XLU, XLK, CIBR, VNQ, GLD, DBA, IEF, TIP, HYG, LQD, EMB",20,0.0,normal,"rebalance: EMB peso=0.0000 fuera de [0.0577, 0.0977]"
2022-03-31,145309.78,True,"EWT, XLY, XLF, KBE, XLE, XOP, IYT, XLV, XLP, XLK, SOXX, CIBR, GLD, SLV, DBA, COPX, IEF, TIP, HYG, LQD",20,0.0,caution,"rebalance: COPX peso=0.0000 fuera de [0.0676, 0.1076]"
2022-04-29,136999.65,True,"IWDA.L, EWZ, EWT, XLY, XLF, XLE, XOP, XLI, IYT, XLB, XLV, XLP, XLU, XLK, SOXX, CIBR, VNQ, GLD, DBA, COPX",20,0.0,normal,"rebalance: COPX peso=0.0815 fuera de [0.0829, 0.1229]"
