Date,Strategy,SP500
2020-01-02,100000.0,100000.0
2020-01-03,100000.0,99242.77622539789
2020-01-06,100000.0,99621.38811269894
2020-01-07,100000.0,99341.24019163623
2020-01-08,100000.0,99870.72942484463
2020-01-09,100000.0,100547.90946783613
2020-01-10,100000.0,100258.55142945955
2020-01-13,100000.0,100948.07673014521
2020-01-14,100000.0,100794.15675619668
2020-01-15,100000.0,101021.93241418556
2020-01-16,100000.0,101862.25282758825
2020-01-17,100000.0,102179.31317194796
2020-01-20,100000.0,102179.31317194796
2020-01-21,100000.0,101979.2398199422
2020-01-22,100000.0,101991.58507763635
2020-01-23,100000.0,102108.5823491391
2020-01-24,100000.0,101200.49150777844
2020-01-27,100000.0,99578.29792098048
2020-01-28,100000.0,100621.78571017405
2020-01-29,100000.0,100538.67879222469
2020-01-30,100000.0,100864.95953304705
2020-01-31,100000.0,99033.47219778069
2020-02-03,100313.11386219185,99769.130318226
2020-02-04,101405.59196643611,101289.74535670292
2020-02-05,102519.8038129088,102459.43025556431
2020-02-06,102934.86131336751,102804.21346420472
2020-02-07,102275.3680054052,102256.28343807101
2020-02-10,102884.67727069637,103019.66442279701
2020-02-11,103201.05802395406,103198.21323724111
2020-02-12,103488.1779002422,103863.08913913362
2020-02-13,103543.7761775605,103752.27991520113
2020-02-14,103671.29337494312,103918.49375109987
2020-02-17,103690.5748092286,103918.49375109987
2020-02-18,103564.12273075643,103650.6910877313
2020-02-19,104449.73012154041,104146.24885079116
2020-02-20,103938.52116520223,103718.39984079654
2020-02-21,103452.28481155433,102650.2832111074
2020-02-24,100965.66753822364,99245.83941173666
2020-02-25,98373.59162968355,96238.52024663378
2020-02-26,98303.85340626058,95884.51664153072
2020-02-27,95281.93304760274,91578.17004836956
2020-02-28,93580.62237030067,91193.40095094462
2020-03-02,97462.36230189624,95142.68075266395
2020-03-03,96188.76797654816,92418.50074092104
2020-03-04,100396.31723816827,96303.1349759139
2020-03-05,98008.93006399139,93101.83799403645
2020-03-06,96211.13470228759,91562.78216263422
2020-03-09,89776.76690603209,84412.2464956326
2020-03-10,92915.51732041575,88780.12407343753
2020-03-11,88051.60653037744,84452.25294271471
2020-03-12,79428.98967357502,76372.08647806759
2020-03-13,84226.61952145878,82900.83643489516
2020-03-16,73769.69064929649,73829.52360668193
2020-03-17,77762.81567255252,77815.74152957024
2020-03-18,73798.27977416618,73875.71296175993
2020-03-19,73859.36468826365,74032.68584289843
2020-03-20,71046.97802916747,70842.30017745923
2020-03-23,69394.48653075348,69030.99081126331
2020-03-24,76387.26799919458,75285.44168268843
2020-03-25,78181.86578520385,76412.46811408046
2020-03-26,82383.89547814064,80874.17890159483
2020-03-27,80176.21451320605,78465.28094147136
2020-03-30,82029.64138968821,81013.49734469029
2020-03-31,80006.94242566853,79805.9646199922
2020-04-01,78522.2396014942,76214.30668374924
2020-04-02,79076.74607759537,77972.99194772601
2020-04-03,78597.84110423613,76845.93981846201
2020-04-06,80555.79051209535,82007.39852013151
2020-04-07,80813.21930113455,82091.01939552027
2020-04-08,81593.50643769048,84846.65874212823
2020-04-09,82171.98497366274,86137.80206306628
2020-04-13,81800.76026510561,85351.34952888606
2020-04-14,82685.86467232123,87868.62055467932
2020-04-15,81902.16736361301,86001.59306247914
2020-04-16,82085.50526544925,86416.47492627795
2020-04-17,82763.91758271532,88751.04436151683
2020-04-20,82358.14625118942,87187.42136451177
2020-04-21,81285.73413785896,84540.1499439992
2020-04-22,82185.96344265918,86416.47492627795
2020-04-23,82139.1983139829,86410.2765995589
2020-04-24,82331.79882669375,87614.72557962064
2020-04-27,82924.91492551594,88877.99184904617
2020-04-28,83240.54157400057,88469.25177664807
2020-04-29,84123.6571897073,90785.28790662257
2020-04-30,83425.85747464435,89940.01294350416
2020-05-01,82629.7596829726,87558.9817557444
2020-05-04,82693.65848001557,87800.48007736499
2020-05-05,83061.68522041323,88611.720778847
2020-05-06,82889.80231698073,88011.03816113429
2020-05-07,83406.0201560611,89073.05925559226
2020-05-08,83923.25410435912,90546.86305048954
2020-05-11,83942.94399145595,90565.41691405152
2020-05-12,83440.11600469865,88760.36754946738
2020-05-13,83126.96132577377,87190.56678404084
2020-05-14,83244.11505191805,88233.97234004411
2020-05-15,83287.33306495617,88639.57727206193
2020-05-18,84214.03168278912,91339.52933011198
2020-05-19,83992.39527269834,90401.35142024943
2020-05-20,84474.8594319675,91937.09736574198
2020-05-21,84023.72523315629,91302.34964894652
2020-05-22,83936.9371386435,91475.73833069913
2020-05-25,83938.26711736574,91475.73833069913
2020-05-26,84483.67827815545,92602.76476209116
2020-05-27,84641.13194760564,93980.63326135188
2020-05-28,84792.95902193559,93807.2137421529
2020-05-29,85077.25571077893,94225.24616505517
2020-06-01,85537.52404230664,94606.04751104803
2020-06-02,85916.49785351923,95389.40088186873
2020-06-03,86317.56687373915,96658.88603631088
2020-06-04,86088.18981832432,96404.9910612522
2020-06-05,86919.46349979422,98875.81061367341
2020-06-08,87373.3383694778,100070.96724323097
2020-06-09,87186.53330415205,99324.7421578318
2020-06-10,87454.530362894,98770.54185093754
2020-06-11,84933.89149883484,93076.49989227451
2020-06-12,85407.42587920376,94191.12967022846
2020-06-15,85534.850919969,95070.500569876
2020-06-16,86391.69937379863,96900.38435793147
2020-06-17,86452.27069362003,96497.88372884756
2020-06-18,86528.73016211837,96535.0120142691
2020-06-19,86525.25866003192,95983.33009882785
2020-06-22,86902.65928973648,96599.08194866346
2020-06-23,87207.90475622081,97043.81960011645
2020-06-24,86213.35445098525,94568.34359329438
2020-06-25,86525.53897121643,95582.16575908636
2020-06-26,85818.00238100406,93311.93351611031
2020-06-29,86343.76308903177,94683.40838482502
2020-06-30,86857.54592205069,95896.27598774397
2020-07-01,87161.89390780908,96568.00808187794
2020-07-02,87527.29585093135,97099.77928611723
2020-07-03,87508.07272716194,97099.77928611723
2020-07-06,88412.01997803533,98598.74643724703
2020-07-07,88318.46141848598,97581.81996852113
2020-07-08,88742.51316447883,98328.16840370576
2020-07-09,88716.02654468891,97768.40707731729
2020-07-10,88946.77893351541,98766.6974492909
2020-07-13,88727.34338500482,97911.45171184832
2020-07-14,89036.84458239823,99180.32011736321
2020-07-15,89444.1016545338,100091.504982509
2020-07-16,88964.63585980145,99761.84240173546
2020-07-17,89454.68469509292,100051.03597373143
2020-07-20,89861.36450279728,100859.62465482618
2020-07-21,89999.87249389081,101074.20188577152
2020-07-22,90409.79906650215,101649.5464017223
2020-07-23,90267.3845242512,100436.67879880335
2020-07-24,89732.95479673432,99789.8530821822
2020-07-27,90370.21711482978,100517.55514146575
2020-07-28,90325.55476256453,99880.03205449758
2020-07-29,90983.45460005842,101108.4211720861
2020-07-30,90855.61022067763,100747.67444537824
2020-07-31,91042.18269496043,101543.80479814218
2020-08-03,92199.08579394533,102249.74589944197
2020-08-04,92643.60108712155,102644.71191246441
2020-08-05,93093.01106787115,103282.21444113502
2020-08-06,93141.51617196338,103972.62374861643
2020-08-07,92808.46681736042,104047.25036881586
2020-08-10,92828.62376930042,104358.25629453955
2020-08-11,92573.3554798136,103496.81223037792
2020-08-12,93691.89522508437,104939.80941635816
2020-08-13,93481.00977083431,104750.07688803293
2020-08-14,93311.76612810761,104753.20174926442
2020-08-17,94003.52286482244,105085.95835382311
2020-08-18,94061.08988715011,105312.97335480168
2020-08-19,93544.62483549911,104874.48542581168
2020-08-20,93338.01188613588,105201.03342450253
2020-08-21,93587.03566505128,105574.21792124363
2020-08-24,94277.10909788305,106644.01005218519
2020-08-25,94584.95739500219,107017.17399062871
2020-08-26,94871.45517111804,108090.10126195053
2020-08-27,94912.4874682565,108326.43945087965
2020-08-28,95570.23346473172,109026.17194631159
2020-08-31,95428.73057319634,108631.20593328915
2020-09-01,96315.35555905483,109654.36156618045
2020-09-02,97185.06876736628,111240.43422413808
2020-09-03,94715.39522373528,107412.11944535357
2020-09-04,94104.93375861351,106535.14358737359
2020-09-07,94230.65117368678,106535.14358737359
2020-09-08,92486.59816759914,103624.3250710906
2020-09-09,93715.09516958857,105670.62605772441
2020-09-10,92873.0291782348,103835.77744080444
2020-09-11,93095.45676625754,103888.64310302009
2020-09-14,94369.41617193079,105256.99311050332
2020-09-15,95135.15032468805,105788.82598963533
2020-09-16,94991.47745476867,105368.94331995126
2020-09-17,94715.84429186671,104442.2266609871
2020-09-18,94240.90736693233,103239.79239408777
2020-09-21,93219.82259773408,102090.77886343862
2020-09-22,93553.849321246,103130.52504247344
2020-09-23,92048.83470510646,100738.83437742075
2020-09-24,91960.26044739406,101007.32574375809
2020-09-25,92673.18455135373,102640.31243678324
2020-09-28,93624.21049643034,104345.11954238874
2020-09-29,93891.34685725062,103776.85735995276
2020-09-30,94640.93200266203,104563.67480391495
2020-10-01,95693.05850442183,105234.97517379984
2020-10-02,95045.44588356541,104235.81107417928
2020-10-05,96226.5556810949,106084.22816749914
2020-10-06,95278.04396668263,104576.18452798971
2020-10-07,96314.33511943619,106396.47787022615
2020-10-08,96851.47716541092,107339.41502597746
2020-10-09,98478.47864050714,108297.97648788623
2020-10-12,99143.25709090606,110040.26136997205
2020-10-13,98434.73322166101,109322.10863991237
