Date,IWDA.L,VGK,EWJ,IUSN.DE,IEMA.L,MCHI,EWZ,INDA,XLF,XLE,XLI,ITB,XLV,XLP,XLU,XLK,SOXX,CIBR,BOTZ,LIT,VNQ,GLD,SLV,DBA,TLT,IEF,TIP,BITO,XEON.DE
2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-31,0.094994,0.011635,0.066763,0.0,0.0,0.0,0.0,0.0,0.074345,0.0,0.0,0.043425,0.135302,0.100201,0.0,0.117557,0.117489,0.0,0.0,0.0,0.0,0.15829,0.076195,0.0,0.0,0.0,0.0,0.0,0.003805
2020-02-03,0.094963,0.011602,0.067058,0.0,0.0,0.0,0.0,0.0,0.074628,0.0,0.0,0.043551,0.136096,0.099883,0.0,0.118732,0.118426,0.0,0.0,0.0,0.0,0.156762,0.074507,0.0,0.0,0.0,0.0,0.0,0.003792
2020-02-04,0.095392,0.01167,0.067344,0.0,0.0,0.0,0.0,0.0,0.07454,0.0,0.0,0.042969,0.137009,0.099409,0.0,0.12054,0.12082,0.0,0.0,0.0,0.0,0.153068,0.073487,0.0,0.0,0.0,0.0,0.0,0.003752
2020-02-05,0.094917,0.011657,0.067212,0.0,0.0,0.0,0.0,0.0,0.075208,0.0,0.0,0.043519,0.138133,0.09912,0.0,0.11993,0.122264,0.0,0.0,0.0,0.0,0.151594,0.072735,0.0,0.0,0.0,0.0,0.0,0.003711
2020-02-06,0.095093,0.01163,0.067447,0.0,0.0,0.0,0.0,0.0,0.074809,0.0,0.0,0.043371,0.137696,0.098891,0.0,0.120538,0.121842,0.0,0.0,0.0,0.0,0.151798,0.07319,0.0,0.0,0.0,0.0,0.0,0.003696
2020-02-07,0.095334,0.011591,0.067213,0.0,0.0,0.0,0.0,0.0,0.07501,0.0,0.0,0.043723,0.137478,0.099634,0.0,0.120183,0.119713,0.0,0.0,0.0,0.0,0.153152,0.07325,0.0,0.0,0.0,0.0,0.0,0.00372
2020-02-10,0.09476,0.01156,0.066751,0.0,0.0,0.0,0.0,0.0,0.074799,0.0,0.0,0.043908,0.137422,0.099481,0.0,0.121115,0.120697,0.0,0.0,0.0,0.0,0.152669,0.07314,0.0,0.0,0.0,0.0,0.0,0.003698
2020-02-11,0.095226,0.01161,0.066879,0.0,0.0,0.0,0.0,0.0,0.074831,0.0,0.0,0.044055,0.137814,0.098803,0.0,0.120332,0.122753,0.0,0.0,0.0,0.0,0.15167,0.072341,0.0,0.0,0.0,0.0,0.0,0.003686
2020-02-12,0.095324,0.01165,0.066378,0.0,0.0,0.0,0.0,0.0,0.07468,0.0,0.0,0.043912,0.137621,0.098495,0.0,0.121312,0.124314,0.0,0.0,0.0,0.0,0.151145,0.071493,0.0,0.0,0.0,0.0,0.0,0.003676
2020-02-13,0.095231,0.011567,0.065763,0.0,0.0,0.0,0.0,0.0,0.074617,0.0,0.0,0.04396,0.136903,0.099026,0.0,0.120927,0.124381,0.0,0.0,0.0,0.0,0.151927,0.072025,0.0,0.0,0.0,0.0,0.0,0.003675
2020-02-14,0.095022,0.011556,0.065198,0.0,0.0,0.0,0.0,0.0,0.07463,0.0,0.0,0.044008,0.136856,0.099145,0.0,0.121316,0.123827,0.0,0.0,0.0,0.0,0.152391,0.072381,0.0,0.0,0.0,0.0,0.0,0.00367
2020-02-17,0.09522,0.011554,0.065184,0.0,0.0,0.0,0.0,0.0,0.074614,0.0,0.0,0.043998,0.136826,0.099123,0.0,0.121289,0.1238,0.0,0.0,0.0,0.0,0.152358,0.072365,0.0,0.0,0.0,0.0,0.0,0.00367
2020-02-18,0.094586,0.011523,0.064317,0.0,0.0,0.0,0.0,0.0,0.074086,0.0,0.0,0.043875,0.136558,0.09893,0.0,0.121032,0.122406,0.0,0.0,0.0,0.0,0.154559,0.074452,0.0,0.0,0.0,0.0,0.0,0.003675
2020-02-19,0.094527,0.011502,0.063675,0.0,0.0,0.0,0.0,0.0,0.074021,0.0,0.0,0.043687,0.136057,0.098006,0.0,0.121461,0.124456,0.0,0.0,0.0,0.0,0.154175,0.074791,0.0,0.0,0.0,0.0,0.0,0.003644
2020-02-20,0.093939,0.011489,0.063572,0.0,0.0,0.0,0.0,0.0,0.074236,0.0,0.0,0.044366,0.135837,0.098558,0.0,0.12078,0.123245,0.0,0.0,0.0,0.0,0.155556,0.074761,0.0,0.0,0.0,0.0,0.0,0.003662
2020-02-21,0.094395,0.011505,0.063334,0.0,0.0,0.0,0.0,0.0,0.073865,0.0,0.0,0.044344,0.136554,0.09919,0.0,0.118627,0.120144,0.0,0.0,0.0,0.0,0.158636,0.075726,0.0,0.0,0.0,0.0,0.0,0.00368
2020-02-24,0.09367,0.011283,0.062717,0.0,0.0,0.0,0.0,0.0,0.073239,0.0,0.0,0.044521,0.135534,0.09931,0.0,0.116548,0.117228,0.0,0.0,0.0,0.0,0.164035,0.078145,0.0,0.0,0.0,0.0,0.0,0.003771
2020-02-25,0.094551,0.011313,0.06424,0.0,0.0,0.0,0.0,0.0,0.072592,0.0,0.0,0.043836,0.134833,0.10005,0.0,0.115749,0.116687,0.0,0.0,0.0,0.0,0.165287,0.076995,0.0,0.0,0.0,0.0,0.0,0.003868
2020-02-26,0.094394,0.011334,0.064618,0.0,0.0,0.0,0.0,0.0,0.072129,0.0,0.0,0.042695,0.134946,0.099578,0.0,0.116385,0.116955,0.0,0.0,0.0,0.0,0.166165,0.076929,0.0,0.0,0.0,0.0,0.0,0.003872
2020-02-27,0.094361,0.011333,0.064398,0.0,0.0,0.0,0.0,0.0,0.071251,0.0,0.0,0.042934,0.134523,0.098575,0.0,0.113623,0.115117,0.0,0.0,0.0,0.0,0.171503,0.078386,0.0,0.0,0.0,0.0,0.0,0.003995
2020-02-28,0.019491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291128,0.065396,0.076851,0.156684,0.145789,0.115995,0.0,0.037119,0.015779,0.0,0.036525,0.0,0.0,0.0,0.0,0.0,0.0,0.039243
2020-03-02,0.019191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289705,0.065733,0.077734,0.159298,0.148076,0.115319,0.0,0.036151,0.015859,0.0,0.035264,0.0,0.0,0.0,0.0,0.0,0.0,0.037671
2020-03-03,0.019679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295008,0.064883,0.077616,0.159262,0.144195,0.112619,0.0,0.035827,0.015965,0.0,0.036818,0.0,0.0,0.0,0.0,0.0,0.0,0.038126
2020-03-04,0.018909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296181,0.065661,0.077913,0.161034,0.143892,0.113263,0.0,0.035711,0.015664,0.0,0.03529,0.0,0.0,0.0,0.0,0.0,0.0,0.036482
2020-03-05,0.019394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2933,0.065728,0.078343,0.162482,0.142807,0.112576,0.0,0.035253,0.015778,0.0,0.036946,0.0,0.0,0.0,0.0,0.0,0.0,0.037391
2020-03-06,0.019146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289373,0.066637,0.079221,0.164265,0.142481,0.112236,0.0,0.035167,0.0157,0.0,0.037672,0.0,0.0,0.0,0.0,0.0,0.0,0.038102
2020-03-09,0.019412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282224,0.067811,0.081333,0.166734,0.141329,0.110185,0.0,0.034445,0.015138,0.0,0.040504,0.0,0.0,0.0,0.0,0.0,0.0,0.040885
2020-03-10,0.018479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283722,0.06774,0.080808,0.162532,0.145603,0.113404,0.0,0.034817,0.01512,0.0,0.038295,0.0,0.0,0.0,0.0,0.0,0.0,0.039479
2020-03-11,0.019454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27478,0.068923,0.081292,0.163295,0.146754,0.113245,0.0,0.03496,0.015143,0.0,0.040367,0.0,0.0,0.0,0.0,0.0,0.0,0.041786
2020-03-12,0.019345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266129,0.070936,0.081922,0.163292,0.147295,0.112147,0.0,0.034349,0.015055,0.0,0.043107,0.0,0.0,0.0,0.0,0.0,0.0,0.046424
2020-03-13,0.018571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257489,0.071618,0.083928,0.16257,0.155381,0.117241,0.0,0.035339,0.014605,0.0,0.039457,0.0,0.0,0.0,0.0,0.0,0.0,0.043802
2020-03-16,0.020812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236087,0.074166,0.089881,0.165558,0.153852,0.114183,0.0,0.035563,0.014499,0.0,0.044812,0.0,0.0,0.0,0.0,0.0,0.0,0.050588
2020-03-17,0.019785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.220422,0.074793,0.09248,0.177195,0.155928,0.11788,0.0,0.036157,0.014486,0.0,0.043098,0.0,0.0,0.0,0.0,0.0,0.0,0.047775
2020-03-18,0.019845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.210585,0.0764,0.095196,0.17906,0.158533,0.114309,0.0,0.036856,0.014086,0.0,0.044626,0.0,0.0,0.0,0.0,0.0,0.0,0.050504
2020-03-19,0.019987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224774,0.07464,0.09178,0.168198,0.158693,0.116944,0.0,0.037019,0.01389,0.0,0.043669,0.0,0.0,0.0,0.0,0.0,0.0,0.050407
2020-03-20,0.02086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227855,0.074645,0.089272,0.161054,0.157481,0.11816,0.0,0.03806,0.01407,0.0,0.046097,0.0,0.0,0.0,0.0,0.0,0.0,0.052446
2020-03-23,0.020185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221535,0.072454,0.088694,0.156476,0.15976,0.125295,0.0,0.038753,0.013966,0.0,0.04928,0.0,0.0,0.0,0.0,0.0,0.0,0.053601
2020-03-24,0.01982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233879,0.070624,0.084362,0.156836,0.159391,0.125658,0.0,0.039551,0.014522,0.0,0.046764,0.0,0.0,0.0,0.0,0.0,0.0,0.048593
2020-03-25,0.020054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248523,0.069767,0.082018,0.1568,0.155188,0.120906,0.0,0.039265,0.015156,0.0,0.044965,0.0,0.0,0.0,0.0,0.0,0.0,0.047357
2020-03-26,0.019673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245874,0.070544,0.082022,0.161342,0.156253,0.122344,0.0,0.039242,0.014589,0.0,0.04318,0.0,0.0,0.0,0.0,0.0,0.0,0.044938
2020-03-27,0.019837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241707,0.070997,0.083963,0.166832,0.153437,0.119583,0.0,0.039172,0.014143,0.0,0.044122,0.0,0.0,0.0,0.0,0.0,0.0,0.046206
2020-03-30,0.019766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.234014,0.072695,0.085333,0.169216,0.156398,0.121035,0.0,0.038947,0.014106,0.0,0.043346,0.0,0.0,0.0,0.0,0.0,0.0,0.045144
2020-03-31,0.016657,0.01039,0.0,0.0,0.015386,0.02698,0.010239,0.013864,0.014887,0.0,0.012263,0.017129,0.018324,0.013522,0.01574,0.042184,0.030458,0.014315,0.019863,0.040722,0.012643,0.020607,0.0,0.053103,0.01047,0.099501,0.046226,0.0,0.424528
2020-04-01,0.016195,0.010116,0.0,0.0,0.015087,0.026495,0.009988,0.013075,0.014235,0.0,0.011924,0.016026,0.017949,0.013537,0.015065,0.040909,0.029319,0.014028,0.019034,0.039061,0.012028,0.021183,0.0,0.052384,0.010811,0.101735,0.047359,0.0,0.432459
2020-04-02,0.01609,0.010239,0.0,0.0,0.015183,0.027104,0.010135,0.013323,0.014492,0.0,0.012,0.015778,0.01832,0.013788,0.01543,0.041578,0.029985,0.014038,0.019324,0.039286,0.011986,0.021383,0.0,0.05191,0.010804,0.101053,0.047752,0.0,0.429019
2020-04-03,0.016018,0.010082,0.0,0.0,0.015128,0.026937,0.009631,0.012872,0.014283,0.0,0.011907,0.015506,0.018257,0.013975,0.014963,0.041168,0.029584,0.013966,0.018843,0.038765,0.011879,0.02161,0.0,0.051628,0.010892,0.101702,0.048447,0.0,0.431958
2020-04-06,0.016344,0.010329,0.0,0.0,0.01538,0.027332,0.010123,0.013515,0.014945,0.0,0.01243,0.017243,0.018759,0.014151,0.015737,0.043621,0.031829,0.014495,0.01981,0.040863,0.012456,0.021682,0.0,0.051079,0.010606,0.098843,0.047267,0.0,0.421161
2020-04-07,0.01693,0.010364,0.0,0.0,0.015778,0.027265,0.01054,0.013872,0.015055,0.0,0.012368,0.017503,0.018556,0.013952,0.015498,0.043117,0.031632,0.014413,0.019628,0.041239,0.012538,0.02151,0.0,0.051879,0.010467,0.098145,0.047112,0.0,0.420639
2020-04-08,0.016713,0.01042,0.0,0.0,0.015471,0.027027,0.010934,0.014202,0.015563,0.0,0.012694,0.018776,0.019135,0.014023,0.016186,0.043853,0.032378,0.014678,0.019859,0.042077,0.013265,0.021114,0.0,0.051568,0.010291,0.097085,0.046341,0.0,0.416346
2020-04-09,0.017055,0.010615,0.0,0.0,0.015652,0.026822,0.010866,0.01427,0.016296,0.0,0.012806,0.019328,0.019121,0.014066,0.016844,0.04359,0.031481,0.014592,0.020066,0.043168,0.013922,0.021531,0.0,0.050696,0.010246,0.096689,0.046509,0.0,0.413769
2020-04-13,0.017128,0.010515,0.0,0.0,0.01572,0.026984,0.010832,0.014203,0.015771,0.0,0.012485,0.018241,0.019036,0.014023,0.01638,0.043876,0.031974,0.014737,0.019992,0.043097,0.013394,0.021995,0.0,0.050175,0.010196,0.096898,0.046794,0.0,0.415555
2020-04-14,0.017086,0.010578,0.0,0.0,0.015652,0.027263,0.010858,0.014466,0.01567,0.0,0.012585,0.018611,0.019455,0.01446,0.016679,0.045221,0.033087,0.015008,0.020561,0.044084,0.013621,0.021928,0.0,0.049706,0.010084,0.095976,0.046424,0.0,0.410939
2020-04-15,0.016905,0.010239,0.0,0.0,0.015395,0.027191,0.01069,0.013902,0.015129,0.0,0.012349,0.017735,0.019532,0.014362,0.016276,0.04464,0.032397,0.014879,0.020128,0.043132,0.013201,0.022016,0.0,0.049903,0.010446,0.097722,0.0469,0.0,0.414931
2020-04-16,0.016911,0.010243,0.0,0.0,0.015547,0.027426,0.010455,0.014019,0.014826,0.0,0.012209,0.017713,0.019909,0.01442,0.016238,0.045071,0.033223,0.015167,0.020217,0.043536,0.013018,0.021942,0.0,0.049631,0.010538,0.097581,0.046377,0.0,0.413785
2020-04-17,0.017095,0.010507,0.0,0.0,0.015601,0.027426,0.010605,0.014421,0.015485,0.0,0.012683,0.018423,0.020164,0.014527,0.016631,0.045314,0.03322,0.015307,0.02043,0.044467,0.013324,0.021348,0.0,0.049829,0.010316,0.096568,0.045796,0.0,0.410512
2020-04-20,0.017316,0.010408,0.0,0.0,0.015735,0.027521,0.010526,0.014235,0.01529,0.0,0.012406,0.017772,0.020103,0.014311,0.016081,0.044808,0.032658,0.015442,0.020222,0.043884,0.012892,0.021607,0.0,0.049635,0.01045,0.0973,0.045881,0.0,0.413517
2020-04-21,0.016825,0.010329,0.0,0.0,0.015338,0.027223,0.010314,0.013969,0.014991,0.0,0.012272,0.017783,0.019747,0.014191,0.016024,0.043495,0.031466,0.015076,0.019959,0.042669,0.012824,0.021741,0.0,0.049803,0.01072,0.098852,0.046719,0.0,0.417668
2020-04-22,0.016952,0.01038,0.0,0.0,0.015656,0.027518,0.010565,0.01454,0.014988,0.0,0.012266,0.017809,0.01983,0.014172,0.016311,0.044677,0.033007,0.015198,0.020489,0.043392,0.012879,0.021927,0.0,0.049371,0.010495,0.097471,0.046489,0.0,0.413617
2020-04-23,0.017212,0.010325,0.0,0.0,0.015788,0.027338,0.010167,0.014635,0.014937,0.0,0.012373,0.017909,0.019955,0.014057,0.01605,0.044405,0.032703,0.015232,0.020515,0.043554,0.012781,0.022163,0.0,0.049888,0.010559,0.097612,0.046499,0.0,0.413343
2020-04-24,0.01697,0.010444,0.0,0.0,0.015369,0.027337,0.009364,0.014402,0.015115,0.0,0.01244,0.018606,0.020171,0.014171,0.016108,0.045231,0.033298,0.015376,0.020761,0.043935,0.012803,0.022011,0.0,0.04888,0.010557,0.097387,0.046643,0.0,0.412621
2020-04-27,0.017302,0.010511,0.0,0.0,0.015625,0.027543,0.009696,0.014784,0.015525,0.0,0.012665,0.019352,0.020295,0.014118,0.016169,0.045316,0.033519,0.015537,0.021195,0.044948,0.013153,0.02172,0.0,0.048228,0.010292,0.096226,0.046243,0.0,0.410036
2020-04-28,0.01737,0.010528,0.0,0.0,0.015749,0.027368,0.010276,0.014698,0.015641,0.0,0.01286,0.02055,0.019822,0.014151,0.016177,0.044569,0.033238,0.015306,0.021379,0.045508,0.013219,0.021554,0.0,0.048509,0.010377,0.096335,0.046253,0.0,0.408566
2020-04-29,0.017494,0.010737,0.0,0.0,0.015845,0.027547,0.010738,0.015156,0.015931,0.0,0.012973,0.021474,0.01975,0.013948,0.015866,0.045925,0.034461,0.015462,0.021892,0.046313,0.013281,0.021452,0.0,0.048086,0.010218,0.095306,0.045726,0.0,0.404418
2020-04-30,0.015448,0.0,0.02864,0.0,0.0,0.074312,0.0,0.0,0.012666,0.0,0.013523,0.0,0.040717,0.039245,0.021113,0.039713,0.019916,0.021815,0.019517,0.014166,0.0,0.034729,0.0,0.066636,0.0,0.049816,0.050542,0.0,0.437485
2020-05-01,0.015219,0.0,0.028414,0.0,0.0,0.072181,0.0,0.0,0.012382,0.0,0.013244,0.0,0.040335,0.039197,0.020808,0.039003,0.019132,0.021395,0.01915,0.01354,0.0,0.035288,0.0,0.06749,0.0,0.050377,0.05104,0.0,0.441804
2020-05-04,0.015048,0.0,0.028249,0.0,0.0,0.072379,0.0,0.0,0.012258,0.0,0.013065,0.0,0.040279,0.039142,0.020945,0.039486,0.019274,0.02159,0.019287,0.013686,0.0,0.03538,0.0,0.067185,0.0,0.050341,0.051046,0.0,0.44136
2020-05-05,0.015354,0.0,0.02839,0.0,0.0,0.073049,0.0,0.0,0.012162,0.0,0.013054,0.0,0.04096,0.038993,0.021018,0.039843,0.019507,0.02184,0.019399,0.01384,0.0,0.035365,0.0,0.066774,0.0,0.050069,0.050867,0.0,0.439515
2020-05-06,0.01526,0.0,0.028228,0.0,0.0,0.073727,0.0,0.0,0.011923,0.0,0.012899,0.0,0.040633,0.038641,0.020343,0.04023,0.019784,0.022066,0.019388,0.01376,0.0,0.034977,0.0,0.066903,0.0,0.04998,0.050717,0.0,0.44054
2020-05-07,0.01533,0.0,0.028478,0.0,0.0,0.07389,0.0,0.0,0.012129,0.0,0.012971,0.0,0.040384,0.038301,0.020301,0.040588,0.019842,0.022889,0.019931,0.013912,0.0,0.035301,0.0,0.067425,0.0,0.049983,0.050729,0.0,0.437615
2020-05-08,0.015233,0.0,0.028783,0.0,0.0,0.075173,0.0,0.0,0.012312,0.0,0.01321,0.0,0.040336,0.03891,0.02058,0.040923,0.020299,0.02291,0.020119,0.014301,0.0,0.034867,0.0,0.067097,0.0,0.049505,0.050393,0.0,0.43505
2020-05-11,0.015402,0.0,0.029042,0.0,0.0,0.075352,0.0,0.0,0.012068,0.0,0.013037,0.0,0.041007,0.038834,0.020481,0.041172,0.020269,0.023176,0.020336,0.014282,0.0,0.03463,0.0,0.066479,0.0,0.049339,0.05019,0.0,0.434903
2020-05-12,0.015533,0.0,0.028828,0.0,0.0,0.075205,0.0,0.0,0.011821,0.0,0.012744,0.0,0.040616,0.038728,0.020418,0.040555,0.019844,0.022772,0.019985,0.013835,0.0,0.034965,0.0,0.066911,0.0,0.049787,0.050525,0.0,0.436928
2020-05-13,0.015173,0.0,0.029063,0.0,0.0,0.075754,0.0,0.0,0.01151,0.0,0.012466,0.0,0.040309,0.038507,0.020313,0.039989,0.019527,0.022354,0.020129,0.013881,0.0,0.03542,0.0,0.06611,0.0,0.050056,0.05074,0.0,0.438699
2020-05-14,0.014892,0.0,0.028591,0.0,0.0,0.075441,0.0,0.0,0.011789,0.0,0.01258,0.0,0.040696,0.03836,0.020503,0.040444,0.020022,0.022505,0.019862,0.013829,0.0,0.035685,0.0,0.065923,0.0,0.050066,0.05073,0.0,0.438083
2020-05-15,0.015036,0.0,0.028626,0.0,0.0,0.074757,0.0,0.0,0.011705,0.0,0.012529,0.0,0.041018,0.038677,0.020219,0.040627,0.019598,0.022721,0.020244,0.0139,0.0,0.035868,0.0,0.065889,0.0,0.050007,0.050791,0.0,0.437788
2020-05-18,0.015493,0.0,0.029018,0.0,0.0,0.076865,0.0,0.0,0.01217,0.0,0.013208,0.0,0.040903,0.038859,0.020818,0.041165,0.020273,0.022719,0.020844,0.014409,0.0,0.035205,0.0,0.06555,0.0,0.049153,0.050229,0.0,0.433118
2020-05-19,0.015561,0.0,0.028754,0.0,0.0,0.076798,0.0,0.0,0.011905,0.0,0.013074,0.0,0.040517,0.038246,0.020529,0.041123,0.02026,0.022802,0.020814,0.014425,0.0,0.035639,0.0,0.065723,0.0,0.049422,0.050304,0.0,0.434103
2020-05-20,0.015602,0.0,0.029021,0.0,0.0,0.076861,0.0,0.0,0.0121,0.0,0.013242,0.0,0.040334,0.03848,0.020525,0.041784,0.020887,0.023129,0.021261,0.014772,0.0,0.03552,0.0,0.065685,0.0,0.049152,0.050166,0.0,0.431479
2020-05-21,0.015508,0.0,0.028875,0.0,0.0,0.075409,0.0,0.0,0.012131,0.0,0.013349,0.0,0.040265,0.038273,0.020434,0.041437,0.020478,0.023065,0.021098,0.014973,0.0,0.035203,0.0,0.065529,0.0,0.049466,0.050399,0.0,0.434109
2020-05-22,0.015471,0.0,0.028958,0.0,0.0,0.072731,0.0,0.0,0.012105,0.0,0.01336,0.0,0.040413,0.038466,0.020693,0.041653,0.020601,0.023486,0.021482,0.014896,0.0,0.035466,0.0,0.065341,0.0,0.049637,0.050506,0.0,0.434734
