Date,Portfolio Value,Rebalance,Selected ETFs,N ETFs,Weight XEON,Regime,Reason
2020-01-31,100000.0,True,"IWDA.L, VGK, EWJ, XLF, ITB, XLV, XLP, XLK, SOXX, GLD, SLV",11,0.0,normal,"rebalance: EWJ peso=0.0000 fuera de [0.0469, 0.0869]"
2020-02-28,93434.92,True,"IWDA.L, ITB, XLV, XLP, XLU, XLK, SOXX, BOTZ, LIT, GLD",10,0.0352,normal,"rebalance: BOTZ peso=0.0000 fuera de [0.0173, 0.0573]"
2020-03-31,79027.56,True,"IWDA.L, VGK, IEMA.L, MCHI, EWZ, INDA, XLF, XLI, ITB, XLV, XLP, XLU, XLK, SOXX, CIBR, BOTZ, LIT, VNQ, GLD, DBA, TLT, IEF, TIP",23,0.4179,crisis,"rebalance: DBA peso=0.0000 fuera de [0.0332, 0.0732]"
2020-04-30,82306.72,True,"IWDA.L, EWJ, MCHI, XLF, XLI, XLV, XLP, XLU, XLK, SOXX, CIBR, BOTZ, LIT, GLD, DBA, IEF, TIP",17,0.4323,crisis,"rebalance: EWJ peso=0.0000 fuera de [0.0090, 0.0490]"
2020-05-29,83963.44,True,"IWDA.L, EWJ, IEMA.L, MCHI, XLI, XLV, XLP, XLU, XLK, SOXX, CIBR, BOTZ, LIT, VNQ, GLD, DBA, IEF, TIP",18,0.1593,caution,"rebalance: GLD peso=0.0349 fuera de [0.0556, 0.0956]"
2020-06-30,85886.25,True,"IWDA.L, EWJ, MCHI, XLV, XLP, XLU, XLK, SOXX, CIBR, BOTZ, LIT, GLD, DBA, IEF, TIP",15,0.1604,caution,"rebalance: BOTZ peso=0.0236 fuera de [0.0238, 0.0638]"
2020-07-31,90096.39,True,"IWDA.L, EWJ, IEMA.L, MCHI, XLI, XLV, XLP, XLU, XLK, SOXX, CIBR, BOTZ, LIT, VNQ, DBA, IEF, TIP",17,0.0,normal,"rebalance: CIBR peso=0.0538 fuera de [0.0020, 0.0420]"
2020-08-31,94573.82,True,"IWDA.L, IEMA.L, MCHI, EWZ, ITB, XLV, XLP, XLU, XLK, SOXX, CIBR, BOTZ, LIT, DBA, IEF, TIP",16,0.0093,normal,"rebalance: CIBR peso=0.0210 fuera de [0.0309, 0.0709]"
2020-09-30,93900.36,True,"IWDA.L, ITB, XLP, XLK, SOXX, CIBR, BOTZ, LIT, GLD, SLV",10,0.0592,normal,"rebalance: BOTZ peso=0.0547 fuera de [0.0849, 0.1249]"
2020-10-30,93002.34,True,"IWDA.L, INDA, ITB, XLV, XLP, XLK, SOXX, BOTZ, LIT",9,0.0042,normal,"rebalance: BOTZ peso=0.1052 fuera de [0.1187, 0.1587]"
2020-11-30,104317.94,True,"EWJ, IEMA.L, MCHI, INDA, XLI, ITB, XLP, XLU, SOXX, BOTZ, LIT, GLD, SLV, DBA, IEF, TIP",16,0.0,normal,"rebalance: BOTZ peso=0.1412 fuera de [0.0842, 0.1242]"
