Date,Strategy,SP500
2020-01-02,100000.0,100000.0
2020-01-03,100000.0,99242.77622539789
2020-01-06,100000.0,99621.38811269894
2020-01-07,100000.0,99341.24019163623
2020-01-08,100000.0,99870.72942484463
2020-01-09,100000.0,100547.90946783613
2020-01-10,100000.0,100258.55142945955
2020-01-13,100000.0,100948.07673014521
2020-01-14,100000.0,100794.15675619668
2020-01-15,100000.0,101021.93241418556
2020-01-16,100000.0,101862.25282758825
2020-01-17,100000.0,102179.31317194796
2020-01-20,100000.0,102179.31317194796
2020-01-21,100000.0,101979.2398199422
2020-01-22,100000.0,101991.58507763635
2020-01-23,100000.0,102108.5823491391
2020-01-24,100000.0,101200.49150777844
2020-01-27,100000.0,99578.29792098048
2020-01-28,100000.0,100621.78571017405
2020-01-29,100000.0,100538.67879222469
2020-01-30,100000.0,100864.95953304705
2020-01-31,100000.0,99033.47219778069
2020-02-03,100310.62788860672,99769.130318226
2020-02-04,101394.15026572371,101289.74535670292
2020-02-05,102504.97517131687,102459.43025556431
2020-02-06,102920.90060884078,102804.21346420472
2020-02-07,102292.65485410072,102256.28343807101
2020-02-10,102859.81207755233,103019.66442279701
2020-02-11,103183.11475259383,103198.21323724111
2020-02-12,103436.12897055094,103863.08913913362
2020-02-13,103487.54819958084,103752.27991520113
2020-02-14,103592.31536428873,103918.49375109987
2020-02-17,103618.0615758168,103918.49375109987
2020-02-18,103421.50675660689,103650.6910877313
2020-02-19,104266.21143858378,104146.24885079116
2020-02-20,103765.15322116186,103718.39984079654
2020-02-21,103269.88281968332,102650.2832111074
2020-02-24,100737.54457619882,99245.83941173666
2020-02-25,98200.63585274237,96238.52024663378
2020-02-26,98071.77082827856,95884.51664153072
2020-02-27,95003.7775440531,91578.17004836956
2020-02-28,93199.45474961496,91193.40095094462
2020-03-02,97062.68283452056,95142.68075266395
2020-03-03,95924.99465770523,92418.50074092104
2020-03-04,100271.66761786384,96303.1349759139
2020-03-05,97857.09147563686,93101.83799403645
2020-03-06,95988.52134537524,91562.78216263422
2020-03-09,89361.25177079227,84412.2464956326
2020-03-10,92505.09860531638,88780.12407343753
2020-03-11,87411.52723840761,84452.25294271471
2020-03-12,78469.07234391048,76372.08647806759
2020-03-13,83096.97116470202,82900.83643489516
2020-03-16,72241.59311750239,73829.52360668193
2020-03-17,76191.30569877241,77815.74152957024
2020-03-18,72018.79115817636,73875.71296175993
2020-03-19,72209.10380525979,74032.68584289843
2020-03-20,69446.15369194614,70842.30017745923
2020-03-23,67867.54191631913,69030.99081126331
2020-03-24,75115.44972322312,75285.44168268843
2020-03-25,77066.75716805285,76412.46811408046
2020-03-26,81317.347792597,80874.17890159483
2020-03-27,79039.7564404756,78465.28094147136
2020-03-30,80816.50798373102,81013.49734469029
2020-03-31,78684.52658500866,79805.9646199922
2020-04-01,77183.88066882454,76214.30668374924
2020-04-02,77728.85911447468,77972.99194772601
2020-04-03,77261.05344041905,76845.93981846201
2020-04-06,79236.95904445407,82007.39852013151
2020-04-07,79469.49233363825,82091.01939552027
2020-04-08,80285.15311179956,84846.65874212823
2020-04-09,80803.86442319615,86137.80206306628
2020-04-13,80450.28277150853,85351.34952888606
2020-04-14,81366.15604569769,87868.62055467932
2020-04-15,80557.61543984007,86001.59306247914
2020-04-16,80762.69841445838,86416.47492627795
2020-04-17,81443.11372220385,88751.04436151683
2020-04-20,81015.2876624571,87187.42136451177
2020-04-21,79902.26740539502,84540.1499439992
2020-04-22,80830.96190570656,86416.47492627795
2020-04-23,80762.40153015191,86410.2765995589
2020-04-24,80970.63062535354,87614.72557962064
2020-04-27,81560.60335006908,88877.99184904617
2020-04-28,81817.84158192703,88469.25177664807
2020-04-29,82702.48597664636,90785.28790662257
2020-04-30,82071.6610533738,89940.01294350416
2020-05-01,81212.73760671853,87558.9817557444
2020-05-04,81275.9425338494,87800.48007736499
2020-05-05,81668.73278679536,88611.720778847
2020-05-06,81493.8219922269,88011.03816113429
2020-05-07,81999.0560444597,89073.05925559226
2020-05-08,82554.33111813717,90546.86305048954
2020-05-11,82590.43201200187,90565.41691405152
2020-05-12,82071.97478636182,88760.36754946738
2020-05-13,81790.45325826861,87190.56678404084
2020-05-14,81895.78435673402,88233.97234004411
2020-05-15,81929.45495195511,88639.57727206193
2020-05-18,82921.84062151908,91339.52933011198
2020-05-19,82691.23059235167,90401.35142024943
2020-05-20,83176.46529475495,91937.09736574198
2020-05-21,82699.84538541526,91302.34964894652
2020-05-22,82558.47836354101,91475.73833069913
2020-05-25,82559.77694525244,91475.73833069913
2020-05-26,83139.81656770565,92602.76476209116
2020-05-27,83312.02818957285,93980.63326135188
2020-05-28,83455.86945208316,93807.2137421529
2020-05-29,83761.94906911813,94225.24616505517
2020-06-01,84297.92554101907,94606.04751104803
2020-06-02,84743.49402920298,95389.40088186873
2020-06-03,85209.0099321065,96658.88603631088
2020-06-04,84953.83758003918,96404.9910612522
2020-06-05,85849.56943258837,98875.81061367341
2020-06-08,86299.69815961552,100070.96724323097
2020-06-09,86096.152620731,99324.7421578318
2020-06-10,86376.33495280637,98770.54185093754
2020-06-11,83819.18854782108,93076.49989227451
2020-06-12,84329.85554078633,94191.12967022846
2020-06-15,84424.75435538517,95070.500569876
2020-06-16,85307.7268147174,96900.38435793147
2020-06-17,85382.55086414685,96497.88372884756
2020-06-18,85476.07774750741,96535.0120142691
2020-06-19,85471.71949754449,95983.33009882785
2020-06-22,85874.89575748981,96599.08194866346
2020-06-23,86216.85944732075,97043.81960011645
2020-06-24,85227.66048687656,94568.34359329438
2020-06-25,85507.97449848178,95582.16575908636
2020-06-26,84819.42232201133,93311.93351611031
2020-06-29,85319.27958535889,94683.40838482502
2020-06-30,85785.84270796373,95896.27598774397
2020-07-01,86091.83515117058,96568.00808187794
2020-07-02,86507.93983496756,97099.77928611723
2020-07-03,86480.65042137545,97099.77928611723
2020-07-06,87552.23896175931,98598.74643724703
2020-07-07,87455.60486962085,97581.81996852113
2020-07-08,87886.85600494784,98328.16840370576
2020-07-09,87844.17187584538,97768.40707731729
2020-07-10,88130.805097096,98766.6974492909
2020-07-13,88015.88774917016,97911.45171184832
2020-07-14,88260.12646368587,99180.32011736321
2020-07-15,88682.44060480176,100091.504982509
2020-07-16,88102.91468433641,99761.84240173546
2020-07-17,88572.03093926507,100051.03597373143
2020-07-20,89019.54402766682,100859.62465482618
2020-07-21,89170.00312259789,101074.20188577152
2020-07-22,89533.05474113864,101649.5464017223
2020-07-23,89405.26274147953,100436.67879880335
2020-07-24,88780.6268512624,99789.8530821822
2020-07-27,89419.91822002681,100517.55514146575
2020-07-28,89377.77290062195,99880.03205449758
2020-07-29,90045.6638689447,101108.4211720861
2020-07-30,89871.54656838626,100747.67444537824
2020-07-31,90025.59367758773,101543.80479814218
2020-08-03,91299.04512074844,102249.74589944197
2020-08-04,91759.02337495435,102644.71191246441
2020-08-05,92277.29118426438,103282.21444113502
2020-08-06,92294.44749446504,103972.62374861643
2020-08-07,91933.5359863239,104047.25036881586
2020-08-10,91965.74773122258,104358.25629453955
2020-08-11,91790.93007515105,103496.81223037792
2020-08-12,92906.12965419557,104939.80941635816
2020-08-13,92681.03303363944,104750.07688803293
2020-08-14,92491.80228055899,104753.20174926442
2020-08-17,93217.80189784165,105085.95835382311
2020-08-18,93255.65789295391,105312.97335480168
2020-08-19,92701.52520633892,104874.48542581168
2020-08-20,92426.43752348296,105201.03342450253
2020-08-21,92666.42872106902,105574.21792124363
2020-08-24,93434.23608791598,106644.01005218519
2020-08-25,93782.78261577853,107017.17399062871
2020-08-26,94045.14699164516,108090.10126195053
2020-08-27,94111.5964735433,108326.43945087965
2020-08-28,94787.28125938619,109026.17194631159
2020-08-31,94589.63798538563,108631.20593328915
2020-09-01,95566.3095812732,109654.36156618045
2020-09-02,96371.60017674856,111240.43422413808
2020-09-03,93860.24766750252,107412.11944535357
2020-09-04,93248.81847536069,106535.14358737359
2020-09-07,93405.43551702963,106535.14358737359
2020-09-08,91575.38781770182,103624.3250710906
2020-09-09,92775.8498860434,105670.62605772441
2020-09-10,91951.0348496878,103835.77744080444
2020-09-11,92207.79656452776,103888.64310302009
2020-09-14,93585.02684170144,105256.99311050332
2020-09-15,94494.51878106373,105788.82598963533
2020-09-16,94389.11207699131,105368.94331995126
2020-09-17,94135.55223687601,104442.2266609871
2020-09-18,93698.44038899851,103239.79239408777
2020-09-21,92576.17761251713,102090.77886343862
2020-09-22,92887.9327345559,103130.52504247344
2020-09-23,91264.49605553772,100738.83437742075
2020-09-24,91106.6712897461,101007.32574375809
2020-09-25,91797.13161976979,102640.31243678324
2020-09-28,92774.74940590783,104345.11954238874
2020-09-29,93121.77584870768,103776.85735995276
2020-09-30,93957.62759732282,104563.67480391495
2020-10-01,95191.41527588645,105234.97517379984
2020-10-02,94511.7981467752,104235.81107417928
2020-10-05,95894.59988317765,106084.22816749914
2020-10-06,94654.783793585,104576.18452798971
2020-10-07,95840.27856004605,106396.47787022615
2020-10-08,96500.40868318448,107339.41502597746
2020-10-09,98544.54832348037,108297.97648788623
2020-10-12,99283.52540930962,110040.26136997205
2020-10-13,98326.04112664696,109322.10863991237
