Date,Portfolio Value,Rebalance,Selected ETFs,N ETFs,Weight XEON,Regime,Reason
2020-01-31,100000.0,True,"IWDA.L, VGK, EWJ, MCHI, EWT, XLC, XLF, KBE, ITB, XLV, XBI, XLK, SOXX, GLD, SLV",15,0.0039,normal,"rebalance: EWJ peso=0.0000 fuera de [0.0147, 0.0547]"
2020-02-28,93708.77,True,"IWDA.L, VGK, MCHI, EWT, EWY, XLC, XLF, XLI, ITB, XLV, XLP, XLU, XLK, SOXX, IGV, BOTZ, LIT, GLD",18,0.0033,normal,"rebalance: BOTZ peso=0.0000 fuera de [0.0094, 0.0494]"
2020-03-31,78950.92,True,"IWDA.L, MCHI, EWT, XLC, ITB, XLV, XBI, XLK, SOXX, IGV, BOTZ, LIT, GLD, DBA, TLT, IEF, TIP, HYG, LQD, EMB",20,0.0,crisis,"rebalance: DBA peso=0.0000 fuera de [0.0207, 0.0607]"
2020-04-30,86414.42,True,"IWDA.L, EWJ, MCHI, EWT, XLC, XLV, XBI, XLP, XLK, SOXX, IGV, CIBR, BOTZ, GLD, DBA, TLT, IEF, TIP, HYG, LQD",20,0.0,crisis,"rebalance: CIBR peso=0.0000 fuera de [0.0124, 0.0524]"
2020-05-29,89577.86,True,"MCHI, EWT, XLY, XLC, XLV, XBI, XLP, XLK, SOXX, IGV, CIBR, BOTZ, LIT, GLD, DBA, TLT, IEF, TIP, HYG, LQD",20,0.0,caution,"rebalance: DBA peso=0.0918 fuera de [0.0310, 0.0710]"
2020-06-30,91977.95,True,"IWDA.L, EWJ, MCHI, XLY, XLC, XLV, XLP, XLU, XLK, SOXX, IGV, CIBR, BOTZ, LIT, GLD, TLT, IEF, TIP, HYG, LQD",20,0.0,caution,"rebalance: DBA peso=0.0490 fuera de [0.0000, 0.0200]"
2020-07-31,97973.2,True,"IWDA.L, EWT, XLY, XLC, XLB, XLV, XBI, XLK, SOXX, IGV, CIBR, BOTZ, LIT, GLD, TLT, IEF, TIP, HYG, LQD, EMB",20,0.0,normal,"rebalance: CIBR peso=0.0356 fuera de [0.0000, 0.0320]"
2020-08-31,101190.59,True,"EWT, XLY, XLC, XLB, ITB, XLV, XLP, XLK, SOXX, CIBR, BOTZ, LIT, GLD, TLT, IEF, TIP, HYG, LQD, EMB",19,0.01,normal,"rebalance: EWT peso=0.0316 fuera de [0.0590, 0.0990]"
2020-09-30,100423.03,True,"IWDA.L, XLY, XLC, IYT, XLB, ITB, XLK, SOXX, IGV, CIBR, BOTZ, LIT, SLV, COPX",14,0.0085,normal,"rebalance: BOTZ peso=0.0254 fuera de [0.0293, 0.0693]"
2020-10-30,100241.05,True,"INDA, EWT, EWY, XLY, IYT, XLB, ITB, XBI, SOXX, IGV, BOTZ, LIT, SLV, COPX",14,0.0163,normal,"rebalance: BOTZ peso=0.0491 fuera de [0.0715, 0.1115]"
2020-11-30,113038.92,True,"IEMA.L, MCHI, INDA, EWT, EWY, XLY, XLI, IYT, XLB, ITB, XLU, SOXX, BOTZ, LIT, SLV, COPX",16,0.0074,normal,"rebalance: COPX peso=0.0717 fuera de [0.1166, 0.1566]"
2020-12-31,122534.3,True,"IEMA.L, INDA, EWT, EWY, XLY, XLI, IYT, XLB, ITB, XBI, SOXX, BOTZ, LIT, COPX",14,0.0045,normal,"rebalance: BOTZ peso=0.0984 fuera de [0.0539, 0.0939]"
2021-01-29,123848.15,True,"EWZ, INDA, EWT, EWY, KBE, XLI, IYT, XBI, SOXX, CIBR, BOTZ, LIT, SLV, COPX",14,0.0361,normal,"rebalance: CIBR peso=0.0000 fuera de [0.0483, 0.0883]"
2021-02-26,129291.87,True,"EWJ, IUSN.DE, IEMA.L, INDA, EWT, EWY, KBE, XBI, SOXX, CIBR, BOTZ, LIT, COPX",13,0.0102,normal,"rebalance: BOTZ peso=0.0715 fuera de [0.0979, 0.1379]"
2021-03-31,129204.65,True,"IUSN.DE, IEMA.L, INDA, EWT, EWY, XLC, XLF, KBE, XLE, XOP, XBI, SOXX, IGV, CIBR, BOTZ, LIT, DBA, COPX",18,0.0146,normal,"rebalance: BOTZ peso=0.1161 fuera de [0.0106, 0.0506]"
2021-04-30,135223.02,True,"IUSN.DE, INDA, EWT, EWY, XLC, KBE, XLE, XOP, XLI, IYT, XBI, XLK, SOXX, CIBR, LIT, COPX",16,0.0045,normal,"rebalance: BOTZ peso=0.0303 fuera de [0.0000, 0.0200]"
2021-05-31,138649.02,True,"VGK, IUSN.DE, EWT, EWY, XLY, XLC, XLF, KBE, XLE, XOP, IYT, ITB, XLK, SOXX, IGV, CIBR, VNQ, LIT, DBA, COPX",20,0.0,normal,"rebalance: COPX peso=0.0582 fuera de [0.0838, 0.1238]"
2021-06-30,139547.96,True,"IWDA.L, VGK, IUSN.DE, INDA, EWT, XLC, XLF, XLE, XOP, IYT, XLB, ITB, SOXX, IGV, CIBR, VNQ, LIT, DBA, COPX",19,0.01,normal,"rebalance: DBA peso=0.0484 fuera de [0.0040, 0.0440]"
2021-07-30,141319.72,True,"IWDA.L, IUSN.DE, EWT, XLC, XLF, XLE, XOP, XLI, IYT, ITB, XLV, XLK, SOXX, IGV, CIBR, VNQ, DBA",17,0.0245,normal,"rebalance: CIBR peso=0.0401 fuera de [0.0000, 0.0345]"
2021-08-31,144694.7,True,"IWDA.L, VGK, IUSN.DE, EWZ, EWT, XLC, XLF, XLE, XLI, ITB, XLV, XLK, SOXX, IGV, CIBR, VNQ, LIT, DBA, COPX, TIP",20,0.0,normal,"rebalance: COPX peso=0.0000 fuera de [0.0072, 0.0472]"
