Date,Portfolio Value,Rebalance,Selected ETFs,N ETFs,Weight XEON,Regime,Reason
2020-01-31,100000.0,True,"IWDA.L, VGK, EWJ, MCHI, EWT, XLC, XLF, KBE, ITB, XLV, XBI, XLK, SOXX, GLD, SLV",15,0.0043,normal,"rebalance: EWJ peso=0.0000 fuera de [0.0184, 0.0584]"
2020-02-28,93684.42,True,"IWDA.L, VGK, MCHI, EWT, EWY, XLC, XLF, XLI, ITB, XLV, XLP, XLU, XLK, SOXX, IGV, BOTZ, LIT, GLD",18,0.0035,normal,"rebalance: BOTZ peso=0.0000 fuera de [0.0153, 0.0553]"
2020-03-31,79606.2,True,"IWDA.L, MCHI, EWT, XLC, ITB, XLV, XBI, XLK, SOXX, IGV, BOTZ, LIT, GLD, DBA, TLT, IEF, TIP, HYG, LQD, EMB",20,0.0,crisis,"rebalance: DBA peso=0.0000 fuera de [0.0207, 0.0607]"
2020-04-30,87144.5,True,"IWDA.L, EWJ, MCHI, EWT, XLC, XLV, XBI, XLP, XLK, SOXX, IGV, CIBR, BOTZ, GLD, DBA, TLT, IEF, TIP, HYG, LQD",20,0.0,crisis,"rebalance: CIBR peso=0.0000 fuera de [0.0097, 0.0497]"
2020-05-29,90267.45,True,"MCHI, EWT, XLY, XLC, XLV, XBI, XLP, XLK, SOXX, IGV, CIBR, BOTZ, LIT, GLD, DBA, TLT, IEF, TIP, HYG, LQD",20,0.0,caution,"rebalance: DBA peso=0.0959 fuera de [0.0364, 0.0764]"
2020-06-30,92766.89,True,"IWDA.L, EWJ, MCHI, XLY, XLC, XLV, XLP, XLU, XLK, SOXX, IGV, CIBR, BOTZ, LIT, GLD, TLT, IEF, TIP, HYG, LQD",20,0.0,caution,"rebalance: DBA peso=0.0542 fuera de [0.0000, 0.0200]"
2020-07-31,98840.14,True,"IWDA.L, EWT, XLY, XLC, XLB, XLV, XBI, XLK, SOXX, IGV, CIBR, BOTZ, LIT, GLD, TLT, IEF, TIP, HYG, LQD, EMB",20,0.0,normal,"rebalance: CIBR peso=0.0360 fuera de [0.0000, 0.0342]"
2020-08-31,102265.7,True,"EWT, XLY, XLC, XLB, ITB, XLV, XLP, XLK, SOXX, IGV, CIBR, BOTZ, LIT, GLD, TLT, IEF, TIP, HYG, LQD, EMB",20,0.0,normal,"rebalance: EWT peso=0.0347 fuera de [0.0680, 0.1080]"
2020-09-30,101433.06,True,"IWDA.L, XLY, XLC, IYT, XLB, ITB, XLK, SOXX, IGV, CIBR, BOTZ, LIT, SLV, COPX",14,0.0095,normal,"rebalance: COPX peso=0.0000 fuera de [0.1150, 0.1550]"
2020-10-30,101246.62,True,"INDA, EWT, EWY, XLY, IYT, XLB, ITB, XBI, XLK, SOXX, IGV, BOTZ, LIT, SLV, COPX",15,0.0088,normal,"rebalance: BOTZ peso=0.0362 fuera de [0.0553, 0.0953]"
2020-11-30,114201.26,True,"IEMA.L, MCHI, INDA, EWT, EWY, XLY, XLI, IYT, XLB, ITB, XLU, SOXX, BOTZ, LIT, SLV, COPX",16,0.0083,normal,"rebalance: COPX peso=0.0809 fuera de [0.1087, 0.1487]"
2020-12-31,123471.26,True,"IEMA.L, INDA, EWT, EWY, XLY, XLI, IYT, XLB, ITB, XBI, SOXX, BOTZ, LIT, COPX",14,0.0061,normal,"rebalance: EWT peso=0.0336 fuera de [0.0362, 0.0762]"
2021-01-29,124780.32,True,"EWZ, INDA, EWT, EWY, KBE, XLI, IYT, XBI, XLP, SOXX, CIBR, BOTZ, LIT, SLV, COPX",15,0.0299,normal,"rebalance: CIBR peso=0.0000 fuera de [0.0485, 0.0885]"
2021-02-26,130237.56,True,"EWJ, IUSN.DE, IEMA.L, INDA, EWT, EWY, KBE, XBI, SOXX, CIBR, BOTZ, LIT, COPX",13,0.0112,normal,"rebalance: BOTZ peso=0.0652 fuera de [0.0942, 0.1342]"
2021-03-31,130339.63,True,"IUSN.DE, IEMA.L, INDA, EWT, EWY, XLC, XLF, KBE, XLE, XOP, XBI, SOXX, IGV, CIBR, BOTZ, LIT, DBA, COPX",18,0.0157,normal,"rebalance: BOTZ peso=0.1123 fuera de [0.0129, 0.0529]"
2021-04-30,136256.64,True,"IUSN.DE, INDA, EWT, EWY, XLC, KBE, XLE, XOP, XLI, IYT, XBI, XLK, SOXX, CIBR, LIT, COPX",16,0.0049,normal,"rebalance: BOTZ peso=0.0326 fuera de [0.0000, 0.0200]"
