Date,IWDA.L,IEMA.L,IUSN.DE,XLK,XLF,XLV,XLE,XLP,XLI,XLU,SOXX,CIBR,BOTZ,LIT,ITB,GLD,SLV,DBA,TLT,IEF,XEON.DE
2020-07-31,62.099998474121094,35.040000915527344,4.21999979019165,52.79472732543945,21.691328048706055,96.24797058105469,14.384007453918457,53.897823333740234,65.7332992553711,25.500123977661133,92.25940704345703,34.87738037109375,24.966169357299805,34.52033615112305,49.39266586303711,185.42999267578125,22.649999618530273,12.51296615600586,144.25570678710938,106.7779769897461,136.23800659179688
2020-08-03,63.04999923706055,35.31999969482422,4.315499782562256,54.09511947631836,21.754514694213867,97.24211120605469,14.435904502868652,53.751686096191406,66.0081787109375,25.223445892333984,93.93372344970703,35.26795196533203,25.528200149536133,36.05841827392578,50.17668533325195,185.63999938964844,22.739999771118164,12.495315551757812,143.52938842773438,106.72576904296875,136.23199462890625
2020-08-04,63.25,35.54999923706055,4.3354997634887695,54.2337646484375,21.664249420166016,96.81343841552734,14.78722095489502,54.42218017578125,66.17315673828125,25.500123977661133,95.31259155273438,35.258182525634766,25.676105499267578,36.0872688293457,49.736881256103516,189.58999633789062,24.25,12.460018157958984,144.89755249023438,107.09123992919922,136.2480010986328
2020-08-05,63.880001068115234,36.22999954223633,4.355999946594238,54.43455123901367,21.962133407592773,97.2603530883789,14.942917823791504,54.3104248046875,67.437744140625,25.17314338684082,95.2140884399414,35.492515563964844,25.94233512878418,36.76979064941406,50.27229690551758,191.35000610351562,25.049999237060547,12.51296615600586,143.63075256347656,106.73448181152344,136.25999450683594
2020-08-06,63.59000015258789,35.95500183105469,4.365499973297119,55.19948196411133,21.95310401916504,96.74046325683594,14.823149681091309,54.30182647705078,67.69435119628906,25.319866180419922,95.16325378417969,35.18006896972656,26.001495361328125,36.82746505737305,50.19579315185547,193.88999938964844,26.8799991607666,12.477667808532715,144.4330291748047,106.85629272460938,136.22500610351562
2020-08-07,63.849998474121094,35.65999984741211,4.401500225067139,54.37718200683594,22.422494888305664,97.05056762695312,14.843108177185059,54.59410858154297,68.8490219116211,25.776792526245117,94.10527801513672,34.56492614746094,25.902894973754883,36.683265686035156,50.33921432495117,190.80999755859375,26.190000534057617,12.345301628112793,143.47030639648438,106.6300277709961,136.22799682617188
2020-08-10,63.900001525878906,35.470001220703125,4.456999778747559,54.224178314208984,22.584978103637695,96.72224426269531,15.302221298217773,54.877777099609375,70.54438018798828,25.768409729003906,94.10211181640625,34.10600662231445,25.932472229003906,36.79863357543945,51.12323760986328,190.14999389648438,27.0,12.327652931213379,142.8284454345703,106.51689147949219,136.27499389648438
2020-08-11,64.55999755859375,35.834999084472656,4.493500232696533,53.2489013671875,22.846752166748047,96.11115264892578,15.250317573547363,54.49954605102539,70.92009735107422,25.21086883544922,93.12040710449219,33.82286071777344,25.991634368896484,36.837074279785156,50.7216682434082,179.94000244140625,23.329999923706055,12.29235553741455,141.1309356689453,106.1513671875,136.2790069580078
2020-08-12,64.8499984741211,35.9900016784668,4.477499961853027,54.45845031738281,22.783565521240234,97.72547149658203,15.40202808380127,55.204429626464844,71.14917755126953,25.575572967529297,96.12909698486328,33.94002914428711,26.681854248046875,37.35618209838867,51.8116340637207,179.10000610351562,23.420000076293945,12.398248672485352,139.84719848632812,105.83810424804688,136.24400329589844
2020-08-13,64.87999725341797,35.935001373291016,4.4644999504089355,54.48236083984375,22.639135360717773,97.59778594970703,15.102605819702148,55.16144561767578,70.7734603881836,25.533653259277344,95.17276763916016,34.04742431640625,26.593111038208008,37.10624694824219,51.97418212890625,183.3300018310547,25.450000762939453,12.601208686828613,138.35232543945312,105.62055206298828,136.21499633789062
2020-08-14,64.68000030517578,35.810001373291016,4.44950008392334,54.44411087036133,22.729408264160156,97.40625,15.24632453918457,55.152862548828125,71.04838562011719,25.31148338317871,95.11559295654297,33.82286071777344,26.553668975830078,36.87553024291992,51.73514175415039,182.5399932861328,24.579999923706055,12.557086944580078,137.81195068359375,105.67276000976562,136.24000549316406
2020-08-17,64.9000015258789,36.11000061035156,4.451000213623047,54.80746078491211,22.35028839111328,97.98085021972656,15.158495903015137,55.462310791015625,70.71849060058594,25.277942657470703,96.18627166748047,33.97908401489258,27.026962280273438,37.40424728393555,53.198001861572266,186.5,25.6200008392334,12.645330429077148,138.15811157226562,105.84679412841797,136.25999450683594
