Date,Portfolio Value,Rebalance,Selected ETFs,N ETFs,Weight XEON,Regime,Reason
2020-01-31,100000.0,True,"IWDA.L, VGK, EWJ, XLF, ITB, XLV, XLP, XLK, SOXX, GLD, SLV",11,0.0,normal,"rebalance: EWJ peso=0.0000 fuera de [0.0470, 0.0870]"
2020-02-28,93425.99,True,"IWDA.L, XLF, ITB, XLV, XLP, XLU, XLK, SOXX, BOTZ, LIT, GLD",11,0.0061,normal,"rebalance: BOTZ peso=0.0000 fuera de [0.0181, 0.0581]"
2020-03-31,78740.15,True,"IWDA.L, VGK, EWJ, IUSN.DE, IEMA.L, MCHI, EWZ, INDA, XLF, XLI, ITB, XLV, XLP, XLU, XLK, SOXX, CIBR, BOTZ, LIT, VNQ, GLD, DBA, TLT, IEF, TIP",25,0.4,crisis,"rebalance: DBA peso=0.0000 fuera de [0.0277, 0.0677]"
2020-04-30,82241.48,True,"IWDA.L, VGK, EWJ, IEMA.L, MCHI, XLF, XLI, XLV, XLP, XLU, XLK, SOXX, CIBR, BOTZ, LIT, VNQ, GLD, DBA, IEF, TIP",20,0.4107,crisis,"rebalance: DBA peso=0.0444 fuera de [0.0464, 0.0864]"
2020-05-29,83958.77,True,"IWDA.L, EWJ, IEMA.L, MCHI, XLF, XLI, XLV, XLP, XLU, XLK, SOXX, CIBR, BOTZ, LIT, VNQ, GLD, DBA, IEF, TIP",19,0.1538,caution,"rebalance: GLD peso=0.0330 fuera de [0.0541, 0.0941]"
2020-06-30,85841.06,True,"IWDA.L, EWJ, MCHI, XLV, XLP, XLU, XLK, SOXX, CIBR, BOTZ, LIT, GLD, DBA, IEF, TIP",15,0.1764,caution,"rebalance: CIBR peso=0.0293 fuera de [0.0307, 0.0707]"
2020-07-31,89970.83,True,"IWDA.L, EWJ, IEMA.L, MCHI, XLI, XLV, XLP, XLU, XLK, SOXX, CIBR, BOTZ, LIT, VNQ, DBA, IEF, TIP",17,0.0056,normal,"rebalance: CIBR peso=0.0519 fuera de [0.0015, 0.0415]"
2020-08-31,94390.85,True,"IWDA.L, IEMA.L, MCHI, EWZ, ITB, XLV, XLP, XLU, XLK, SOXX, CIBR, BOTZ, LIT, GLD, DBA, IEF, TIP",17,0.0035,normal,"rebalance: CIBR peso=0.0207 fuera de [0.0276, 0.0676]"
2020-09-30,93633.73,True,"IWDA.L, INDA, XLI, ITB, XLP, XLK, SOXX, CIBR, BOTZ, LIT, GLD, SLV",12,0.044,normal,"rebalance: BOTZ peso=0.0555 fuera de [0.0894, 0.1294]"
2020-10-30,92703.68,True,"IWDA.L, INDA, ITB, XLV, XLP, XLK, SOXX, BOTZ, LIT",9,0.0235,normal,"rebalance: BOTZ peso=0.1096 fuera de [0.1197, 0.1597]"
2020-11-30,103706.89,True,"EWJ, IEMA.L, MCHI, INDA, XLI, ITB, XLP, XLU, SOXX, BOTZ, LIT, GLD, SLV, DBA, IEF, TIP",16,0.0,normal,"rebalance: BOTZ peso=0.1423 fuera de [0.0852, 0.1252]"
2020-12-31,110089.7,True,"IWDA.L, EWJ, IEMA.L, MCHI, INDA, XLI, XLP, XLU, SOXX, BOTZ, LIT, DBA, IEF, TIP",14,0.0087,normal,"rebalance: BOTZ peso=0.1036 fuera de [0.0635, 0.1035]"
2021-01-29,109963.83,True,"IWDA.L, VGK, EWJ, EWZ, INDA, XLF, XLI, XLP, SOXX, CIBR, BOTZ, LIT, SLV, TLT",14,0.0085,normal,"rebalance: CIBR peso=0.0000 fuera de [0.0427, 0.0827]"
2021-02-26,110171.98,True,"IWDA.L, EWJ, IUSN.DE, IEMA.L, INDA, XLV, XLP, SOXX, CIBR, BOTZ, LIT, TIP",12,0.0,normal,"rebalance: BOTZ peso=0.0824 fuera de [0.1445, 0.1845]"
