Date,Portfolio Value,Rebalance,Selected ETFs,N ETFs,Weight XEON,Regime,Reason
2020-01-31,100000.0,True,"IWDA.L, VGK, EWJ, XLF, ITB, XLV, XLP, XLK, SOXX, GLD, SLV",11,0.0,normal,"rebalance: EWJ peso=0.0000 fuera de [0.0299, 0.0699]"
2020-02-28,93718.08,True,"IWDA.L, VGK, XLF, ITB, XLV, XLP, XLU, XLK, SOXX, BOTZ, LIT, GLD",12,0.1702,normal,"rebalance: BOTZ peso=0.0000 fuera de [0.0190, 0.0590]"
2020-03-31,82487.22,True,"IWDA.L, VGK, EWJ, IUSN.DE, IEMA.L, MCHI, EWZ, INDA, XLF, XLI, ITB, XLV, XLP, XLU, XLK, SOXX, CIBR, BOTZ, LIT, VNQ, GLD, DBA, TLT, IEF, TIP",25,0.4114,crisis,"rebalance: DBA peso=0.0000 fuera de [0.0182, 0.0582]"
2020-04-30,86038.49,True,"IWDA.L, VGK, EWJ, IEMA.L, MCHI, INDA, XLF, XLI, XLV, XLP, XLU, XLK, SOXX, CIBR, BOTZ, LIT, VNQ, GLD, DBA, IEF, TIP",21,0.4094,crisis,"rebalance: DBA peso=0.0355 fuera de [0.0659, 0.1059]"
2020-05-29,87689.08,True,"IWDA.L, EWJ, IEMA.L, MCHI, XLF, XLI, XLV, XLP, XLU, XLK, SOXX, CIBR, BOTZ, LIT, VNQ, GLD, DBA, IEF, TIP",19,0.1629,caution,"rebalance: GLD peso=0.0334 fuera de [0.0619, 0.1019]"
2020-06-30,89334.29,True,"IWDA.L, EWJ, MCHI, XLF, XLI, ITB, XLV, XLP, XLU, XLK, SOXX, CIBR, BOTZ, LIT, GLD, DBA, IEF, TIP",18,0.166,caution,"rebalance: MCHI peso=0.0730 fuera de [0.0000, 0.0399]"
2020-07-31,93709.94,True,"IWDA.L, VGK, EWJ, IEMA.L, MCHI, XLI, XLV, XLP, XLU, XLK, SOXX, CIBR, BOTZ, LIT, VNQ, DBA, IEF, TIP",18,0.0043,normal,"rebalance: CIBR peso=0.0536 fuera de [0.0035, 0.0435]"
2020-08-31,98042.78,True,"IWDA.L, IEMA.L, MCHI, EWZ, ITB, XLV, XLP, XLU, XLK, SOXX, CIBR, BOTZ, LIT, GLD, DBA, IEF, TIP",17,0.0068,normal,"rebalance: CIBR peso=0.0228 fuera de [0.0252, 0.0652]"
2020-09-30,97219.89,True,"IWDA.L, IEMA.L, INDA, XLI, ITB, XLP, XLK, SOXX, CIBR, BOTZ, LIT, GLD, SLV",13,0.2376,normal,"rebalance: BOTZ peso=0.0840 fuera de [0.1267, 0.1667]"
2020-10-30,96421.08,True,"IWDA.L, VGK, EWJ, INDA, XLI, ITB, XLV, XLP, XLK, SOXX, BOTZ, LIT",12,0.016,normal,"rebalance: BOTZ peso=0.1468 fuera de [0.1743, 0.2143]"
2020-11-30,107724.27,True,"EWJ, IEMA.L, MCHI, INDA, XLI, ITB, XLP, XLU, SOXX, BOTZ, LIT, GLD, SLV, DBA, IEF, TIP",16,0.0025,normal,"rebalance: BOTZ peso=0.1984 fuera de [0.1052, 0.1452]"
2020-12-31,113649.35,True,"IWDA.L, EWJ, IEMA.L, MCHI, INDA, XLI, XLP, XLU, SOXX, BOTZ, LIT, DBA, IEF, TIP",14,0.0108,normal,"rebalance: DBA peso=0.0722 fuera de [0.0099, 0.0499]"
2021-01-29,113386.36,True,"IWDA.L, VGK, EWJ, IEMA.L, EWZ, INDA, XLF, XLI, XLP, SOXX, CIBR, BOTZ, LIT, SLV, TLT",15,0.0,normal,"rebalance: CIBR peso=0.0000 fuera de [0.0555, 0.0955]"
2021-02-26,113451.14,True,"IWDA.L, EWJ, IUSN.DE, IEMA.L, INDA, XLV, XLP, SOXX, CIBR, BOTZ, LIT, TIP",12,0.0414,normal,"rebalance: BOTZ peso=0.1122 fuera de [0.1667, 0.2067]"
2021-03-31,114402.77,True,"VGK, EWJ, IUSN.DE, IEMA.L, MCHI, INDA, XLF, XLE, SOXX, CIBR, BOTZ, LIT, SLV, DBA, TIP",15,0.0213,normal,"rebalance: BOTZ peso=0.1822 fuera de [0.0288, 0.0688]"
2021-04-30,118641.66,True,"VGK, EWJ, IUSN.DE, IEMA.L, INDA, XLF, XLE, XLI, XLV, XLP, SOXX, CIBR, IEF, TIP",14,0.0088,normal,"rebalance: BOTZ peso=0.0485 fuera de [0.0000, 0.0200]"
2021-05-31,121633.67,True,"IWDA.L, VGK, IUSN.DE, IEMA.L, XLF, XLE, ITB, XLV, XLP, XLU, XLK, SOXX, CIBR, LIT, VNQ, DBA, TIP",17,0.0045,normal,"rebalance: CIBR peso=0.0150 fuera de [0.0342, 0.0742]"
2021-06-30,123336.37,True,"IWDA.L, VGK, IUSN.DE, IEMA.L, INDA, XLF, XLI, ITB, XLP, SOXX, CIBR, LIT, VNQ, GLD, SLV, DBA, TIP",17,0.0076,normal,"rebalance: DBA peso=0.1193 fuera de [0.0224, 0.0624]"
2021-07-30,125741.33,True,"IWDA.L, VGK, IUSN.DE, IEMA.L, INDA, XLF, XLE, XLI, ITB, XLV, XLP, XLK, SOXX, CIBR, VNQ, DBA, TIP",17,0.0115,normal,"rebalance: CIBR peso=0.0508 fuera de [0.0000, 0.0344]"
2021-08-31,128645.21,True,"IWDA.L, VGK, IUSN.DE, EWZ, XLF, XLE, XLI, XLV, XLP, XLK, SOXX, CIBR, LIT, VNQ, DBA, IEF, TIP",17,0.0159,normal,"rebalance: IEF peso=0.0000 fuera de [0.0557, 0.0957]"
2021-09-30,123224.43,True,"IWDA.L, VGK, EWZ, INDA, XLF, ITB, XLV, XLP, XLU, XLK, SOXX, CIBR, BOTZ, LIT, VNQ, TIP",16,0.0,normal,"rebalance: CIBR peso=0.0259 fuera de [0.0504, 0.0904]"
2021-10-29,130005.62,True,"IWDA.L, EWJ, IUSN.DE, INDA, XLF, XLV, XLP, XLK, CIBR, BOTZ, LIT, VNQ, GLD, DBA, IEF, TIP",16,0.0,normal,"rebalance: CIBR peso=0.0740 fuera de [0.0767, 0.1167]"
2021-11-30,128211.6,True,"IWDA.L, VGK, IUSN.DE, INDA, XLF, XLE, XLV, XLP, XLK, SOXX, CIBR, LIT, VNQ, DBA, TIP",15,0.0093,normal,"rebalance: DBA peso=0.1275 fuera de [0.0280, 0.0680]"
2021-12-31,131333.32,True,"IWDA.L, IUSN.DE, INDA, XLF, XLE, ITB, XLK, SOXX, CIBR, LIT, DBA, IEF, TIP",13,0.0318,normal,"rebalance: CIBR peso=0.0894 fuera de [0.0000, 0.0326]"
2022-01-31,127762.82,True,"IWDA.L, VGK, IUSN.DE, IEMA.L, INDA, XLF, XLE, ITB, XLV, XLP, XLU, XLK, SOXX, CIBR, LIT, VNQ, GLD, DBA, IEF, TIP",20,0.0042,normal,"rebalance: DBA peso=0.1736 fuera de [0.0944, 0.1344]"
2022-02-28,127031.87,True,"IWDA.L, VGK, EWJ, IEMA.L, INDA, XLF, XLE, XLV, XLP, XLU, XLK, SOXX, CIBR, VNQ, DBA, TLT, IEF, TIP",18,0.0224,normal,"rebalance: DBA peso=0.1192 fuera de [0.1217, 0.1617]"
