Date,Portfolio Value,Rebalance,Selected ETFs,N ETFs,Weight XEON,Regime,Reason
2020-01-31,100000.0,True,"IWDA.L, VGK, EWJ, MCHI, EWT, XLC, XLF, ITB, XLV, XBI, XLK, SOXX, GLD, SLV",14,0.0074,normal,"rebalance: EWJ peso=0.0000 fuera de [0.0291, 0.0691]"
2020-02-28,93546.47,True,"MCHI, EWT, EWY, XLF, ITB, XLV, XLP, XLU, XLK, SOXX, IGV, BOTZ, LIT, GLD",14,0.0229,normal,"rebalance: BOTZ peso=0.0000 fuera de [0.0132, 0.0532]"
2020-03-31,79979.65,True,"IWDA.L, MCHI, EWT, XLC, ITB, XLV, XBI, XLK, SOXX, IGV, BOTZ, LIT, GLD, DBA, TLT, IEF, TIP, HYG, LQD, EMB",20,0.0,crisis,"rebalance: DBA peso=0.0000 fuera de [0.0176, 0.0576]"
2020-04-30,87508.0,True,"IWDA.L, EWJ, MCHI, EWT, XLC, XLV, XBI, XLP, XLK, SOXX, IGV, CIBR, BOTZ, GLD, DBA, TLT, IEF, TIP, HYG, LQD",20,0.0,crisis,"rebalance: CIBR peso=0.0000 fuera de [0.0033, 0.0433]"
2020-05-29,90456.1,True,"MCHI, EWT, XLY, XLC, XLV, XBI, XLP, XLK, SOXX, IGV, CIBR, BOTZ, LIT, GLD, DBA, TLT, IEF, TIP, HYG, LQD",20,0.0,caution,"rebalance: DBA peso=0.1167 fuera de [0.0538, 0.0938]"
2020-06-30,92893.57,True,"IWDA.L, EWJ, MCHI, XLY, XLC, XLV, XLP, XLU, XLK, SOXX, IGV, CIBR, BOTZ, LIT, GLD, TLT, IEF, TIP, HYG, LQD",20,0.0,caution,"rebalance: DBA peso=0.0711 fuera de [0.0000, 0.0200]"
2020-07-31,99271.81,True,"IWDA.L, EWT, XLY, XLC, XLB, XLV, XBI, XLK, SOXX, IGV, CIBR, BOTZ, LIT, GLD, TLT, IEF, TIP, HYG, LQD, EMB",20,0.0,normal,"rebalance: EMB peso=0.0000 fuera de [0.0813, 0.1213]"
2020-08-31,102827.11,True,"EWT, XLY, XLC, XLB, ITB, XLV, XLP, XLK, SOXX, IGV, CIBR, BOTZ, LIT, GLD, TLT, IEF, TIP, HYG, LQD, EMB",20,0.0,normal,"rebalance: EWT peso=0.0444 fuera de [0.0650, 0.1050]"
2020-09-30,101976.03,True,"IWDA.L, XLY, XLC, IYT, XLB, ITB, XLK, SOXX, IGV, CIBR, BOTZ, LIT, SLV, COPX",14,0.0023,normal,"rebalance: COPX peso=0.0000 fuera de [0.1029, 0.1429]"
2020-10-30,101859.02,True,"INDA, EWT, EWY, XLY, IYT, XLB, ITB, SOXX, IGV, BOTZ, LIT, SLV, COPX",13,0.017,normal,"rebalance: BOTZ peso=0.0266 fuera de [0.0420, 0.0820]"
2020-11-30,114894.55,True,"IEMA.L, MCHI, INDA, EWT, EWY, XLY, XLI, IYT, XLB, ITB, XLU, SOXX, BOTZ, LIT, SLV, COPX",16,0.0031,normal,"rebalance: IEMA.L peso=0.0000 fuera de [0.0398, 0.0798]"
2020-12-31,124321.62,True,"IEMA.L, INDA, EWT, EWY, XLY, XLI, IYT, XLB, ITB, XBI, SOXX, BOTZ, LIT, COPX",14,0.0018,normal,"rebalance: EWT peso=0.0287 fuera de [0.0293, 0.0693]"
2021-01-29,125724.81,True,"EWZ, INDA, EWT, EWY, KBE, XLI, IYT, XBI, SOXX, CIBR, BOTZ, LIT, SLV, COPX",14,0.0126,normal,"rebalance: CIBR peso=0.0000 fuera de [0.0429, 0.0829]"
2021-02-26,131270.49,True,"EWJ, IUSN.DE, IEMA.L, INDA, EWT, EWY, KBE, XBI, SOXX, CIBR, BOTZ, LIT, COPX",13,0.0,normal,"rebalance: BOTZ peso=0.0596 fuera de [0.0763, 0.1163]"
2021-03-31,131597.36,True,"IUSN.DE, INDA, EWT, EWY, XLC, XLF, KBE, XLE, XOP, XBI, SOXX, IGV, CIBR, BOTZ, LIT, DBA, COPX",17,0.012,normal,"rebalance: BOTZ peso=0.0946 fuera de [0.0096, 0.0496]"
2021-04-30,137688.78,True,"IUSN.DE, INDA, EWT, EWY, XLC, KBE, XLE, XOP, IYT, XBI, SOXX, CIBR, LIT, COPX",14,0.0167,normal,"rebalance: BOTZ peso=0.0293 fuera de [0.0000, 0.0200]"
2021-05-31,140941.07,True,"VGK, IUSN.DE, EWT, EWY, XLY, XLC, XLF, KBE, XLE, XOP, IYT, ITB, XLK, SOXX, IGV, CIBR, VNQ, LIT, DBA, COPX",20,0.0,normal,"rebalance: DBA peso=0.0000 fuera de [0.0478, 0.0878]"
2021-06-30,141877.15,True,"IWDA.L, VGK, IUSN.DE, INDA, EWT, XLC, XLF, XLE, XOP, IYT, XLB, ITB, SOXX, IGV, CIBR, VNQ, LIT, DBA, COPX",19,0.0088,normal,"rebalance: DBA peso=0.0674 fuera de [0.0143, 0.0543]"
2021-07-30,143611.4,True,"IWDA.L, IUSN.DE, EWT, XLC, XLF, XLE, XOP, XLI, IYT, ITB, XLV, XLK, SOXX, IGV, CIBR, VNQ, DBA",17,0.0201,normal,"rebalance: COPX peso=0.0751 fuera de [0.0000, 0.0200]"
2021-08-31,147114.62,True,"IWDA.L, VGK, IUSN.DE, EWZ, EWT, XLC, XLF, XLE, XLI, ITB, XLV, XLK, SOXX, IGV, CIBR, VNQ, LIT, DBA, COPX, TIP",20,0.0,normal,"rebalance: COPX peso=0.0000 fuera de [0.0181, 0.0581]"
2021-09-30,140688.04,True,"IWDA.L, VGK, EWZ, INDA, EWT, XLY, XLC, XLF, XLB, ITB, XLV, XLU, XLK, SOXX, IGV, CIBR, BOTZ, VNQ, LIT, DBA",20,0.0,normal,"rebalance: COPX peso=0.0369 fuera de [0.0000, 0.0200]"
2021-10-29,147965.2,True,"IWDA.L, EWJ, IUSN.DE, INDA, XLF, XLE, XOP, XLV, XLK, IGV, CIBR, BOTZ, VNQ, LIT, DBA, IEF, TIP, HYG, LQD, EMB",20,0.0,normal,"rebalance: EMB peso=0.0000 fuera de [0.0585, 0.0985]"
2021-11-30,144754.14,True,"IWDA.L, VGK, IUSN.DE, INDA, XLY, XLF, KBE, XLE, XOP, XLV, XLK, SOXX, IGV, CIBR, VNQ, LIT, DBA",17,0.0079,normal,"rebalance: DBA peso=0.0805 fuera de [0.0110, 0.0510]"
2021-12-31,147966.02,True,"IWDA.L, INDA, EWT, XLY, XLF, KBE, XLE, ITB, XLV, XLK, SOXX, CIBR, VNQ, LIT, DBA, TLT, IEF, TIP, HYG, LQD",20,0.0,normal,"rebalance: DBA peso=0.0309 fuera de [0.0626, 0.1026]"
2022-01-31,142763.3,True,"IWDA.L, INDA, EWT, XLY, XLF, KBE, XLE, IYT, XLB, ITB, XLV, XLP, XLU, XLK, SOXX, CIBR, VNQ, LIT, DBA, TIP",20,0.0,normal,"rebalance: HYG peso=0.0414 fuera de [0.0000, 0.0200]"
2022-02-28,141456.68,True,"INDA, EWT, XLY, XLF, KBE, XLE, XOP, XLV, XLP, XLU, XLK, CIBR, VNQ, GLD, DBA, IEF, TIP, HYG, LQD, EMB",20,0.0,normal,"rebalance: EMB peso=0.0000 fuera de [0.0588, 0.0988]"
2022-03-31,145229.89,True,"EWT, XLY, XLF, KBE, XLE, XOP, IYT, XLV, XLP, XLK, SOXX, CIBR, GLD, SLV, DBA, COPX, IEF, TIP, HYG, LQD",20,0.0,caution,"rebalance: COPX peso=0.0000 fuera de [0.0683, 0.1083]"
2022-04-29,137012.64,True,"IWDA.L, EWZ, EWT, XLY, XLF, XLE, XOP, XLI, IYT, XLB, XLV, XLP, XLU, XLK, SOXX, CIBR, VNQ, GLD, DBA, COPX",20,0.0,normal,"rebalance: COPX peso=0.0823 fuera de [0.0883, 0.1283]"
2022-05-31,139770.05,True,"IUSN.DE, EWZ, INDA, EWT, EWY, XLE, XOP, XLB, XLV, XLP, XLU, XLK, CIBR, VNQ, GLD, DBA, COPX, IEF, TIP, HYG",20,0.0,caution,"rebalance: CIBR peso=0.0433 fuera de [0.0019, 0.0419]"
2022-06-30,128897.15,True,"VGK, EWZ, INDA, EWT, EWY, XLE, XOP, XLB, XLV, XLP, XLU, CIBR, GLD, DBA, COPX, IEF, TIP, HYG, LQD",19,0.0098,caution,"rebalance: COPX peso=0.0361 fuera de [0.0000, 0.0331]"
2022-07-29,134385.12,True,"IUSN.DE, IEMA.L, MCHI, EWZ, INDA, XLE, XOP, XLI, XLV, XLP, XLU, LIT, GLD, DBA, IEF, TIP, HYG, LQD, EMB",19,0.0069,normal,"rebalance: EWZ peso=0.1009 fuera de [0.0334, 0.0734]"
2022-08-31,133165.16,True,"IWDA.L, EWJ, IUSN.DE, INDA, XLY, XLE, XOP, XLI, XLV, XLP, XLU, XLK, VNQ, LIT, GLD, DBA, IEF, TIP, HYG, LQD",20,0.0,normal,"rebalance: DBA peso=0.0874 fuera de [0.0000, 0.0342]"
2022-09-30,123412.89,True,"IWDA.L, IUSN.DE, IEMA.L, MCHI, INDA, XLY, XLE, XOP, XLI, XLV, XBI, XLP, XLU, LIT, DBA, IEF, TIP, HYG, LQD, EMB",20,0.0,normal,"rebalance: DBA peso=0.0149 fuera de [0.0178, 0.0578]"
2022-10-31,129467.78,True,"IWDA.L, EWJ, IUSN.DE, IEMA.L, INDA, KBE, XLE, XOP, ITB, XLV, XBI, XLP, LIT, GLD, DBA, IEF, TIP, HYG, LQD, EMB",20,0.0,normal,"rebalance: DBA peso=0.0357 fuera de [0.0599, 0.0999]"
2022-11-30,135598.0,True,"IWDA.L, IUSN.DE, EWZ, INDA, XLF, KBE, XLE, XOP, XLI, ITB, XLV, XBI, XLP, LIT, DBA, IEF, TIP, HYG, LQD, EMB",20,0.0,caution,"rebalance: EMB peso=0.0588 fuera de [0.0000, 0.0324]"
2022-12-30,130460.7,True,"IWDA.L, VGK, EWJ, IUSN.DE, INDA, XLF, KBE, XLE, XOP, XLI, IYT, ITB, XLV, XBI, XLP, SLV, IEF, HYG, LQD, EMB",20,0.0,normal,"rebalance: DBA peso=0.0919 fuera de [0.0000, 0.0200]"
2023-01-31,135965.72,True,"IWDA.L, VGK, EWJ, XLF, XLE, XLI, XLB, ITB, XLV, XBI, XLP, BOTZ, GLD, SLV, DBA, COPX, HYG, LQD, EMB",19,0.0088,normal,"rebalance: BOTZ peso=0.0000 fuera de [0.0054, 0.0454]"
2023-02-28,130766.48,True,"IWDA.L, VGK, EWJ, IEMA.L, MCHI, EWT, EWY, XLF, XLE, XLI, XLB, ITB, BOTZ, GLD, SLV, COPX, EMB, BITO",18,0.0086,normal,"rebalance: BITO peso=0.0000 fuera de [0.0235, 0.0635]"
2023-03-31,135021.85,True,"VGK, EWJ, EWT, XLF, XLE, XLI, XLB, ITB, SOXX, BOTZ, GLD, SLV, COPX, BITO",14,0.0123,normal,"rebalance: BITO peso=0.0514 fuera de [0.0547, 0.0947]"
2023-04-28,136647.19,True,"IWDA.L, VGK, EWJ, MCHI, EWT, EWY, XLC, XLI, IYT, XLB, ITB, XLP, XLK, SOXX, BOTZ, GLD, COPX, BITO",18,0.0091,normal,"rebalance: BOTZ peso=0.0512 fuera de [0.0080, 0.0480]"
2023-05-31,134030.07,True,"IWDA.L, VGK, EWJ, MCHI, EWT, XLC, XLB, ITB, XLP, XLK, IGV, BOTZ, GLD, SLV, DBA, COPX, EMB, BITO",18,0.0165,normal,"rebalance: BITO peso=0.0859 fuera de [0.0353, 0.0753]"
2023-06-30,141979.93,True,"IWDA.L, VGK, EWJ, EWT, EWY, XLC, ITB, XLK, SOXX, IGV, BOTZ, GLD, SLV, DBA, HYG, BITO",16,0.0,normal,"rebalance: BITO peso=0.0587 fuera de [0.0803, 0.1203]"
2023-07-31,145819.05,True,"IWDA.L, VGK, EWJ, EWZ, XLY, XLC, XLI, IYT, ITB, XLK, SOXX, IGV, BOTZ, DBA, BITO",15,0.0,normal,"rebalance: DBA peso=0.1016 fuera de [0.0286, 0.0686]"
2023-08-31,139545.94,True,"IWDA.L, EWZ, INDA, EWY, XLY, XLC, XOP, XLI, IYT, ITB, XLP, XLK, SOXX, IGV, BOTZ, DBA, BITO",17,0.0052,normal,"rebalance: BITO peso=0.1032 fuera de [0.0258, 0.0658]"
