Date,Portfolio Value,Rebalance,Selected ETFs,N ETFs,Weight XEON,Regime,Reason
2020-01-31,100000.0,True,"IWDA.L, VGK, EWJ, MCHI, EWT, XLC, XLF, ITB, XLV, XBI, XLK, SOXX, GLD, SLV",14,0.0126,normal,"rebalance: EWJ peso=0.0000 fuera de [0.0099, 0.0499]"
2020-02-28,94100.93,True,"IWDA.L, VGK, MCHI, EWT, EWY, XLF, XLI, ITB, XLV, XLP, XLU, XLK, SOXX, IGV, BOTZ, LIT, GLD",17,0.0127,normal,"rebalance: BOTZ peso=0.0000 fuera de [0.0146, 0.0546]"
2020-03-31,79248.95,True,"IWDA.L, MCHI, EWT, XLC, ITB, XLV, XBI, XLK, SOXX, IGV, BOTZ, LIT, GLD, DBA, TLT, IEF, TIP, HYG, LQD, EMB",20,0.0,crisis,"rebalance: DBA peso=0.0000 fuera de [0.0207, 0.0607]"
2020-04-30,86756.65,True,"IWDA.L, EWJ, MCHI, EWT, XLC, XLV, XBI, XLP, XLK, SOXX, IGV, CIBR, BOTZ, GLD, DBA, TLT, IEF, TIP, HYG, LQD",20,0.0,crisis,"rebalance: CIBR peso=0.0000 fuera de [0.0134, 0.0534]"
2020-05-29,89875.08,True,"MCHI, EWT, XLY, XLC, XLV, XBI, XLP, XLK, SOXX, IGV, CIBR, BOTZ, LIT, GLD, DBA, TLT, IEF, TIP, HYG, LQD",20,0.0,caution,"rebalance: DBA peso=0.0861 fuera de [0.0235, 0.0635]"
2020-06-30,92201.62,True,"IWDA.L, EWJ, MCHI, XLY, XLC, XLV, XLP, XLU, XLK, SOXX, IGV, CIBR, BOTZ, LIT, GLD, TLT, IEF, TIP, HYG, LQD",20,0.0,caution,"rebalance: BOTZ peso=0.0138 fuera de [0.0142, 0.0542]"
2020-07-31,98020.89,True,"IWDA.L, EWT, XLY, XLC, XLB, XLV, XBI, XLK, SOXX, IGV, CIBR, BOTZ, LIT, GLD, TLT, IEF, TIP, HYG, LQD, EMB",20,0.0,normal,"rebalance: CIBR peso=0.0399 fuera de [0.0000, 0.0338]"
2020-08-31,101050.43,True,"EWT, XLY, XLC, XLB, ITB, XLV, XLP, XLK, SOXX, IGV, CIBR, BOTZ, LIT, GLD, TLT, IEF, TIP, HYG, LQD, EMB",20,0.0,normal,"rebalance: EWT peso=0.0281 fuera de [0.0511, 0.0911]"
2020-09-30,100263.13,True,"IWDA.L, XLY, XLC, IYT, XLB, ITB, XLK, SOXX, IGV, CIBR, BOTZ, LIT, SLV, COPX",14,0.008,normal,"rebalance: BOTZ peso=0.0293 fuera de [0.0394, 0.0794]"
2020-10-30,99944.71,True,"INDA, EWT, EWY, XLY, IYT, XLB, ITB, SOXX, IGV, BOTZ, LIT, SLV, COPX",13,0.0256,normal,"rebalance: BOTZ peso=0.0590 fuera de [0.0832, 0.1232]"
