Date,Strategy,SP500
2020-01-02,100000.0,100000.0
2020-01-03,100000.0,99242.77622539789
2020-01-06,100000.0,99621.38811269894
2020-01-07,100000.0,99341.24019163623
2020-01-08,100000.0,99870.72942484463
2020-01-09,100000.0,100547.90946783613
2020-01-10,100000.0,100258.55142945955
2020-01-13,100000.0,100948.07673014521
2020-01-14,100000.0,100794.15675619668
2020-01-15,100000.0,101021.93241418556
2020-01-16,100000.0,101862.25282758825
2020-01-17,100000.0,102179.31317194796
2020-01-20,100000.0,102179.31317194796
2020-01-21,100000.0,101979.2398199422
2020-01-22,100000.0,101991.58507763635
2020-01-23,100000.0,102108.5823491391
2020-01-24,100000.0,101200.49150777844
2020-01-27,100000.0,99578.29792098048
2020-01-28,100000.0,100621.78571017405
2020-01-29,100000.0,100538.67879222469
2020-01-30,100000.0,100864.95953304705
2020-01-31,100000.0,99033.47219778069
2020-02-03,100304.96853155742,99769.130318226
2020-02-04,101395.12476430908,101289.74535670292
2020-02-05,102510.51146016698,102459.43025556431
2020-02-06,102924.8593912435,102804.21346420472
2020-02-07,102262.75521767324,102256.28343807101
2020-02-10,102877.02954565063,103019.66442279701
2020-02-11,103190.94959738974,103198.21323724111
2020-02-12,103478.29970366402,103863.08913913362
2020-02-13,103533.84571737895,103752.27991520113
2020-02-14,103664.71665007515,103918.49375109987
2020-02-17,103682.62520880351,103918.49375109987
2020-02-18,103566.88667777304,103650.6910877313
2020-02-19,104453.67334944649,104146.24885079116
2020-02-20,103947.41281805595,103718.39984079654
2020-02-21,103461.8618697958,102650.2832111074
2020-02-24,100972.59423445034,99245.83941173666
2020-02-25,98366.43757743076,96238.52024663378
2020-02-26,98292.01265631279,95884.51664153072
2020-02-27,95271.10925589164,91578.17004836956
2020-02-28,93578.18635366726,91193.40095094462
2020-03-02,97355.27481955256,95142.68075266395
2020-03-03,96049.59871934917,92418.50074092104
2020-03-04,100097.20909766124,96303.1349759139
2020-03-05,97755.3401260639,93101.83799403645
2020-03-06,95992.51377143031,91562.78216263422
2020-03-09,89605.37123491579,84412.2464956326
2020-03-10,92699.58087084503,88780.12407343753
2020-03-11,88020.99445539212,84452.25294271471
2020-03-12,79492.19850736913,76372.08647806759
2020-03-13,84320.35522266451,82900.83643489516
2020-03-16,74211.00656416603,73829.52360668193
2020-03-17,78222.67316781638,77815.74152957024
2020-03-18,74297.53938940079,73875.71296175993
2020-03-19,74339.34892251219,74032.68584289843
2020-03-20,71660.50061870534,70842.30017745923
2020-03-23,70094.84643675543,69030.99081126331
2020-03-24,77000.44329302359,75285.44168268843
2020-03-25,78697.35812033778,76412.46811408046
2020-03-26,82836.16435847402,80874.17890159483
2020-03-27,80631.3996291689,78465.28094147136
2020-03-30,82514.87664998196,81013.49734469029
2020-03-31,80604.44764630114,79805.9646199922
2020-04-01,79069.9290740147,76214.30668374924
2020-04-02,79632.67635304976,77972.99194772601
2020-04-03,79125.09268957342,76845.93981846201
2020-04-06,81142.7639970555,82007.39852013151
2020-04-07,81429.26958534894,82091.01939552027
2020-04-08,82248.65853276734,84846.65874212823
2020-04-09,82872.79744786672,86137.80206306628
2020-04-13,82473.62334699086,85351.34952888606
2020-04-14,83365.19965743658,87868.62055467932
2020-04-15,82532.25216739718,86001.59306247914
2020-04-16,82705.52224837118,86416.47492627795
2020-04-17,83427.85849064014,88751.04436151683
2020-04-20,83010.87667826764,87187.42136451177
2020-04-21,81913.46494903372,84540.1499439992
2020-04-22,82828.99620820054,86416.47492627795
2020-04-23,82775.37958829995,86410.2765995589
2020-04-24,82953.51895916145,87614.72557962064
2020-04-27,83594.76135269915,88877.99184904617
2020-04-28,83935.5708934037,88469.25177664807
2020-04-29,84843.70097851481,90785.28790662257
2020-04-30,84099.5048191836,89940.01294350416
2020-05-01,83230.4604580691,87558.9817557444
2020-05-04,83295.60200793139,87800.48007736499
2020-05-05,83647.39413776016,88611.720778847
2020-05-06,83436.49820486605,88011.03816113429
2020-05-07,83991.28620367934,89073.05925559226
2020-05-08,84531.47894491791,90546.86305048954
2020-05-11,84529.75112905166,90565.41691405152
2020-05-12,84062.57871584823,88760.36754946738
2020-05-13,83685.5726114529,87190.56678404084
2020-05-14,83780.54842605209,88233.97234004411
2020-05-15,83803.54682225612,88639.57727206193
2020-05-18,84817.23452813998,91339.52933011198
2020-05-19,84566.17200895611,90401.35142024943
2020-05-20,85103.86888004385,91937.09736574198
2020-05-21,84645.58913695965,91302.34964894652
2020-05-22,84562.9243265772,91475.73833069913
2020-05-25,84564.20419898546,91475.73833069913
2020-05-26,85183.60676113651,92602.76476209116
2020-05-27,85370.00083282436,93980.63326135188
2020-05-28,85549.44724467324,93807.2137421529
2020-05-29,85818.24566787013,94225.24616505517
2020-06-01,86287.01276629695,94606.04751104803
2020-06-02,86656.52202575323,95389.40088186873
2020-06-03,87083.05705749136,96658.88603631088
2020-06-04,86872.00320669546,96404.9910612522
2020-06-05,87717.18456294414,98875.81061367341
2020-06-08,88196.14492620713,100070.96724323097
2020-06-09,87988.43328280677,99324.7421578318
2020-06-10,88209.29111113586,98770.54185093754
2020-06-11,85671.74985035855,93076.49989227451
2020-06-12,86146.7742514088,94191.12967022846
2020-06-15,86279.09475174702,95070.500569876
2020-06-16,87138.8802546152,96900.38435793147
2020-06-17,87182.53027132405,96497.88372884756
2020-06-18,87245.8120593674,96535.0120142691
2020-06-19,87232.21834011273,95983.33009882785
2020-06-22,87592.05741188182,96599.08194866346
2020-06-23,87882.75195322535,97043.81960011645
2020-06-24,86870.3378624141,94568.34359329438
2020-06-25,87193.98126992185,95582.16575908636
2020-06-26,86480.37020837473,93311.93351611031
2020-06-29,87018.36165737841,94683.40838482502
2020-06-30,87532.1587984788,95896.27598774397
2020-07-01,87789.55545291901,96568.00808187794
2020-07-02,88161.66739753041,97099.77928611723
2020-07-03,88143.5945536041,97099.77928611723
2020-07-06,89074.83074524462,98598.74643724703
2020-07-07,88927.32183239289,97581.81996852113
2020-07-08,89394.03747047421,98328.16840370576
2020-07-09,89296.78592143404,97768.40707731729
2020-07-10,89577.73254839572,98766.6974492909
2020-07-13,89335.7540708542,97911.45171184832
2020-07-14,89704.04818831915,99180.32011736321
2020-07-15,90168.48551463403,100091.504982509
2020-07-16,89734.84789573404,99761.84240173546
2020-07-17,90212.61733383514,100051.03597373143
2020-07-20,90584.07240832536,100859.62465482618
2020-07-21,90753.5434380515,101074.20188577152
2020-07-22,91199.2843405151,101649.5464017223
2020-07-23,91054.55147657341,100436.67879880335
2020-07-24,90537.12774579304,99789.8530821822
2020-07-27,91189.23689456793,100517.55514146575
2020-07-28,91101.02490690212,99880.03205449758
2020-07-29,91811.50828245144,101108.4211720861
2020-07-30,91659.64274405647,100747.67444537824
2020-07-31,91829.19100208745,101543.80479814218
2020-08-03,92945.2350492536,102249.74589944197
2020-08-04,93395.1728237991,102644.71191246441
2020-08-05,93831.87984419607,103282.21444113502
2020-08-06,93888.72187988507,103972.62374861643
2020-08-07,93567.30126679696,104047.25036881586
2020-08-10,93591.96699021038,104358.25629453955
2020-08-11,93320.0050735368,103496.81223037792
2020-08-12,94447.3336630008,104939.80941635816
2020-08-13,94236.92559227983,104750.07688803293
2020-08-14,94061.65725435398,104753.20174926442
2020-08-17,94740.21040201925,105085.95835382311
2020-08-18,94797.56597668753,105312.97335480168
2020-08-19,94295.89229256735,104874.48542581168
2020-08-20,94102.59196729456,105201.03342450253
2020-08-21,94351.12465352808,105574.21792124363
2020-08-24,95042.42111036499,106644.01005218519
2020-08-25,95343.45025655944,107017.17399062871
2020-08-26,95640.13288266803,108090.10126195053
2020-08-27,95665.94704116811,108326.43945087965
2020-08-28,96325.28968204488,109026.17194631159
2020-08-31,96181.38205502724,108631.20593328915
2020-09-01,97056.26240018074,109654.36156618045
2020-09-02,97922.94187041569,111240.43422413808
2020-09-03,95488.94395775517,107412.11944535357
2020-09-04,94881.24649777633,106535.14358737359
2020-09-07,95005.98082894682,106535.14358737359
2020-09-08,93310.59615225065,103624.3250710906
2020-09-09,94550.23158268123,105670.62605772441
2020-09-10,93705.32398996754,103835.77744080444
2020-09-11,93925.24913818718,103888.64310302009
2020-09-14,95177.59505077517,105256.99311050332
2020-09-15,95891.04205777707,105788.82598963533
2020-09-16,95761.96030000385,105368.94331995126
2020-09-17,95479.08540434111,104442.2266609871
2020-09-18,94986.59660810698,103239.79239408777
2020-09-21,93949.39258533574,102090.77886343862
2020-09-22,94278.35259648159,103130.52504247344
2020-09-23,92818.28942737062,100738.83437742075
2020-09-24,92745.2042322969,101007.32574375809
2020-09-25,93438.75126917263,102640.31243678324
2020-09-28,94367.47553084606,104345.11954238874
2020-09-29,94608.81449407805,103776.85735995276
2020-09-30,95352.12081567146,104563.67480391495
2020-10-01,96387.3566936622,105234.97517379984
2020-10-02,95767.725337105,104235.81107417928
2020-10-05,96940.84932875333,106084.22816749914
2020-10-06,96052.25519228287,104576.18452798971
2020-10-07,97118.6130238772,106396.47787022615
2020-10-08,97662.87297070032,107339.41502597746
2020-10-09,99237.7013676778,108297.97648788623
2020-10-12,99902.43036636025,110040.26136997205
2020-10-13,99208.57867611991,109322.10863991237
